"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Unnamed: 8_level_0', 'FG%')","('Unnamed: 9_level_0', 'Dist.')","('% of FGA by Distance', '2P')","('% of FGA by Distance', '0-3')","('% of FGA by Distance', '3-10')","('% of FGA by Distance', '10-16')","('% of FGA by Distance', '16-3P')","('% of FGA by Distance', '3P')","('FG% by Distance', '2P')","('FG% by Distance', '0-3')","('FG% by Distance', '3-10')","('FG% by Distance', '3P')","(""% of FG Ast'd"", '2P')","(""% of FG Ast'd"", '3P')","('Dunks', '%FGA')","('Dunks', '#')","('Corner 3s', '%3PA')","('Corner 3s', '3P%')","('1/2 Court', 'Att.')","('1/2 Court', 'Md.')","('Unnamed: 28_level_0', 'Awards')"
2021-22,24,TOR,NBA,SF,3.0,0.0,5.0,0.0,25.2,0.0,0.0,0.0,0.0,0.0,1.0,,,,0.0,,,0.0,0.0,0.5,0.0,0.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-24,26,BOS,NBA,SF,8.0,0.0,32.0,0.25,20.8,0.25,0.083,0.167,0.0,0.0,0.75,0.333,0.0,0.5,0.222,1.0,1.0,0.0,0.0,0.111,1.0,0.0,0.0,
2 Yrs,2 Yrs,2 Yrs,2 Yrs,,11.0,0.0,37.0,0.214,23.0,0.214,0.071,0.143,0.0,0.0,0.786,0.333,0.0,0.5,0.182,1.0,1.0,0.0,0.0,0.182,0.5,0.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,0.0,276.0,0.214,23.0,0.214,0.071,0.143,0.0,0.0,0.786,0.333,0.0,0.5,0.182,1.0,1.0,0.0,0.0,0.182,0.5,0.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOS (1 Yr),BOS (1 Yr),BOS (1 Yr),BOS (1 Yr),,8.0,0.0,32.0,0.25,20.8,0.25,0.083,0.167,0.0,0.0,0.75,0.333,0.0,0.5,0.222,1.0,1.0,0.0,0.0,0.111,1.0,0.0,0.0,
TOR (1 Yr),TOR (1 Yr),TOR (1 Yr),TOR (1 Yr),,3.0,0.0,5.0,0.0,25.2,0.0,0.0,0.0,0.0,0.0,1.0,,,,0.0,,,0.0,0.0,0.5,0.0,0.0,0.0,
