0
2013-14 All-Defensive (2nd)
2014-15 All-Defensive (2nd)
2015-16 All-Defensive (2nd)
2016-17 All-NBA (3rd)
2017-18 All-Defensive (2nd)
2017-18 All-NBA (3rd)
2019-20 All-NBA (3rd)
2020-21 All-Defensive (2nd)
2020-21 All-NBA (3rd)
2022-23 All-NBA (2nd)
