"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2011-12,22.0,CHI,NBA,28:56,4.0,8.0,1.0,2.0,4.0,7.0,6.0,7.0,3.0,3.0,5.0,2.0,2.0,2.0,2.0,4.0,12.0,12.8
2012-13,23.0,CHI,NBA,50:17,10.0,16.0,3.0,6.0,7.0,13.0,9.0,10.0,7.0,8.0,14.0,5.0,5.0,3.0,5.0,5.0,28.0,26.3
2013-14,24.0,CHI,NBA,60:20,8.0,19.0,4.0,9.0,8.0,15.0,12.0,14.0,5.0,9.0,13.0,9.0,5.0,3.0,7.0,5.0,26.0,20.4
2014-15,25.0,CHI,NBA,49:00,12.0,21.0,4.0,7.0,12.0,19.0,18.0,20.0,5.0,9.0,12.0,10.0,6.0,5.0,4.0,4.0,35.0,33.4
2015-16,26.0,CHI,NBA,55:33,15.0,30.0,4.0,7.0,13.0,26.0,21.0,25.0,5.0,12.0,17.0,12.0,5.0,2.0,5.0,6.0,53.0,42.6
2016-17,27.0,CHI,NBA,44:13,15.0,29.0,5.0,9.0,14.0,27.0,21.0,22.0,6.0,10.0,12.0,14.0,6.0,2.0,6.0,5.0,52.0,51.5
2017-18,28.0,MIN,NBA,46:28,15.0,33.0,4.0,9.0,12.0,24.0,16.0,18.0,5.0,9.0,10.0,10.0,5.0,3.0,7.0,5.0,39.0,33.7
2018-19,29.0,TOT,NBA,43:22,15.0,27.0,6.0,9.0,12.0,21.0,14.0,14.0,7.0,8.0,13.0,9.0,6.0,2.0,4.0,5.0,38.0,37.0
2018-19,29.0,MIN,NBA,43:08,12.0,23.0,6.0,8.0,10.0,19.0,12.0,12.0,3.0,6.0,8.0,8.0,6.0,2.0,4.0,4.0,33.0,37.0
2018-19,29.0,PHI,NBA,43:22,15.0,27.0,5.0,9.0,12.0,21.0,14.0,14.0,7.0,8.0,13.0,9.0,5.0,2.0,4.0,5.0,38.0,35.2
2019-20,30.0,MIA,NBA,44:11,14.0,22.0,6.0,10.0,12.0,19.0,17.0,21.0,5.0,16.0,18.0,13.0,6.0,4.0,6.0,4.0,38.0,36.1
2020-21,31.0,MIA,NBA,41:41,12.0,23.0,4.0,8.0,12.0,22.0,14.0,16.0,6.0,10.0,15.0,13.0,7.0,3.0,6.0,4.0,33.0,34.2
2021-22,32.0,MIA,NBA,52:27,15.0,25.0,3.0,8.0,15.0,21.0,16.0,17.0,6.0,10.0,14.0,15.0,5.0,2.0,5.0,4.0,37.0,34.6
2022-23,33.0,MIA,NBA,42:19,14.0,25.0,4.0,7.0,12.0,20.0,23.0,23.0,6.0,9.0,15.0,12.0,6.0,3.0,5.0,3.0,38.0,37.7
2023-24,34.0,MIA,NBA,44:01,12.0,23.0,3.0,6.0,12.0,22.0,18.0,20.0,8.0,10.0,13.0,11.0,4.0,3.0,6.0,4.0,37.0,33.6
2024-25,35.0,TOT,NBA,48:02,12.0,21.0,2.0,7.0,12.0,18.0,16.0,17.0,7.0,12.0,19.0,12.0,5.0,2.0,5.0,4.0,35.0,44.5
2024-25,35.0,MIA,NBA,44:20,12.0,21.0,2.0,4.0,11.0,18.0,13.0,17.0,7.0,12.0,19.0,10.0,4.0,2.0,4.0,3.0,35.0,44.5
2024-25,35.0,GSW,NBA,48:02,12.0,20.0,2.0,7.0,12.0,18.0,16.0,17.0,7.0,8.0,11.0,12.0,5.0,2.0,5.0,4.0,30.0,31.5
2025-26,36.0,GSW,NBA,38:34,10.0,18.0,5.0,7.0,10.0,16.0,16.0,16.0,6.0,6.0,10.0,10.0,3.0,2.0,6.0,4.0,33.0,32.8
Career,,,,60:20,15.0,33.0,6.0,10.0,15.0,27.0,23.0,25.0,8.0,16.0,19.0,15.0,7.0,5.0,7.0,6.0,53.0,51.5
,,,,,,,,,,,,,,,,,,,,,,
6 Seasons,,CHI,NBA,60:20,15.0,30.0,5.0,9.0,14.0,27.0,21.0,25.0,7.0,12.0,17.0,14.0,6.0,5.0,7.0,6.0,53.0,51.5
6 Seasons,,MIA,NBA,52:27,15.0,25.0,6.0,10.0,15.0,22.0,23.0,23.0,8.0,16.0,19.0,15.0,7.0,4.0,6.0,4.0,38.0,44.5
2 Seasons,,MIN,NBA,46:28,15.0,33.0,6.0,9.0,12.0,24.0,16.0,18.0,5.0,9.0,10.0,10.0,6.0,3.0,7.0,5.0,39.0,37.0
2 Seasons,,GSW,NBA,48:02,12.0,20.0,5.0,7.0,12.0,18.0,16.0,17.0,7.0,8.0,11.0,12.0,5.0,2.0,6.0,4.0,33.0,32.8
1 Season,,PHI,NBA,43:22,15.0,27.0,5.0,9.0,12.0,21.0,14.0,14.0,7.0,8.0,13.0,9.0,5.0,2.0,4.0,5.0,38.0,35.2
