Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2021-22,22,CHI,NBA,SF,3.0,0.0,12.3,1.7,5.7,0.294,0.7,3.7,0.182,1.0,2.0,0.5,0.353,0.0,0.0,0.3,2.3,2.7,1.0,0.7,0.0,1.0,0.7,4.0,
2022-23,23,LAL,NBA,SF,12.0,0.0,10.3,0.8,2.3,0.357,0.2,1.3,0.133,0.7,1.1,0.615,0.393,0.0,0.0,0.3,1.7,2.0,0.9,0.2,0.1,0.0,0.3,1.8,
2 Yrs,2 Yrs,2 Yrs,2 Yrs,,15.0,0.0,10.7,1.0,3.0,0.333,0.3,1.7,0.154,0.7,1.3,0.579,0.378,0.0,0.0,0.3,1.8,2.1,0.9,0.3,0.1,0.2,0.4,2.3,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAL (1 Yr),LAL (1 Yr),LAL (1 Yr),LAL (1 Yr),,12.0,0.0,10.3,0.8,2.3,0.357,0.2,1.3,0.133,0.7,1.1,0.615,0.393,0.0,0.0,0.3,1.7,2.0,0.9,0.2,0.1,0.0,0.3,1.8,
CHI (1 Yr),CHI (1 Yr),CHI (1 Yr),CHI (1 Yr),,3.0,0.0,12.3,1.7,5.7,0.294,0.7,3.7,0.182,1.0,2.0,0.5,0.353,0.0,0.0,0.3,2.3,2.7,1.0,0.7,0.0,1.0,0.7,4.0,
