"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Round')","('Unnamed: 5_level_0', 'Opp')","('Unnamed: 6_level_0', 'W/L')","('Unnamed: 7_level_0', 'G')","('Per Game', 'MP')","('Per Game', 'PTS')","('Per Game', 'TRB')","('Per Game', 'AST')","('Per Game', 'STL')","('Per Game', 'BLK')","('Totals', 'FG')","('Totals', 'FGA')","('Totals', 'FG%')","('Totals', '3P')","('Totals', '3PA')","('Totals', '3P%')","('Totals', '2P')","('Totals', '2PA')","('Totals', '2P%')","('Totals', 'eFG%')","('Totals', 'FT')","('Totals', 'FTA')","('Totals', 'FT%')","('Totals', 'ORB')","('Totals', 'DRB')","('Totals', 'TRB')","('Totals', 'AST')","('Totals', 'STL')","('Totals', 'BLK')","('Totals', 'TOV')","('Totals', 'PF')","('Totals', 'PTS')","('Unnamed: 36_level_0', 'Awards')"
2020-21,23,NYK,NBA,EC1,ATL,L (1-4),5.0,13.0,6.4,2.6,0.4,0.0,0.2,12.0,23.0,0.522,3.0,9.0,0.333,9.0,14.0,0.643,0.587,5.0,6.0,0.833,4.0,9.0,13.0,2.0,0.0,1.0,3.0,6.0,32.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-23,25,NYK,NBA,EC1,CLE,W (4-1),5.0,17.2,8.2,3.4,1.0,1.2,0.4,16.0,35.0,0.457,6.0,17.0,0.353,10.0,18.0,0.556,0.543,3.0,3.0,1.0,7.0,10.0,17.0,5.0,6.0,2.0,4.0,5.0,41.0,
2022-23,25,NYK,NBA,ECS,MIA,L (2-4),6.0,14.7,6.0,3.7,0.3,0.3,0.2,14.0,35.0,0.4,7.0,26.0,0.269,7.0,9.0,0.778,0.5,1.0,2.0,0.5,3.0,19.0,22.0,2.0,2.0,1.0,4.0,7.0,36.0,
2023-24,26,IND,NBA,EC1,MIL,W (4-2),6.0,19.3,12.3,5.8,1.0,0.2,0.3,29.0,59.0,0.492,9.0,32.0,0.281,20.0,27.0,0.741,0.568,7.0,9.0,0.778,5.0,30.0,35.0,6.0,1.0,2.0,4.0,10.0,74.0,
2023-24,26,IND,NBA,ECS,NYK,W (4-3),7.0,18.7,9.9,3.3,2.3,0.4,0.4,27.0,47.0,0.574,7.0,16.0,0.438,20.0,31.0,0.645,0.649,8.0,10.0,0.8,4.0,19.0,23.0,16.0,3.0,3.0,3.0,7.0,69.0,
2023-24,26,IND,NBA,ECF,BOS,L (0-4),4.0,24.0,10.5,4.3,1.8,0.5,0.3,17.0,29.0,0.586,4.0,8.0,0.5,13.0,21.0,0.619,0.655,4.0,6.0,0.667,1.0,16.0,17.0,7.0,2.0,1.0,7.0,4.0,42.0,
2024-25,27,IND,NBA,EC1,MIL,W (4-1),5.0,15.4,8.2,1.6,1.0,0.6,0.2,15.0,26.0,0.577,6.0,12.0,0.5,9.0,14.0,0.643,0.692,5.0,7.0,0.714,1.0,7.0,8.0,5.0,3.0,1.0,4.0,7.0,41.0,
2024-25,27,IND,NBA,ECS,CLE,W (4-1),5.0,16.6,8.8,3.4,2.6,0.8,0.2,17.0,36.0,0.472,3.0,15.0,0.2,14.0,21.0,0.667,0.514,7.0,10.0,0.7,3.0,14.0,17.0,13.0,4.0,1.0,5.0,12.0,44.0,
2024-25,27,IND,NBA,ECF,NYK,W (4-2),6.0,19.0,9.0,4.7,0.7,0.5,0.5,22.0,45.0,0.489,3.0,15.0,0.2,19.0,30.0,0.633,0.522,7.0,7.0,1.0,5.0,23.0,28.0,4.0,3.0,3.0,5.0,13.0,54.0,
2024-25,27,IND,NBA,FIN,OKC,L (3-4),7.0,23.7,11.0,5.0,1.1,0.7,0.4,29.0,64.0,0.453,13.0,36.0,0.361,16.0,28.0,0.571,0.555,6.0,12.0,0.5,4.0,31.0,35.0,8.0,5.0,3.0,10.0,13.0,77.0,
4 Yrs (10 Series),4 Yrs (10 Series),4 Yrs (10 Series),4 Yrs (10 Series),4 Yrs (10 Series),4 Yrs (10 Series),6-4,56.0,18.3,9.1,3.8,1.2,0.5,0.3,198.0,399.0,0.496,61.0,186.0,0.328,137.0,213.0,0.643,0.573,53.0,72.0,0.736,37.0,178.0,215.0,68.0,29.0,18.0,49.0,84.0,510.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EC1 (4 Series),EC1 (4 Series),EC1 (4 Series),EC1 (4 Series),EC1 (4 Series),EC1 (4 Series),3-1,21.0,16.4,9.0,3.5,0.9,0.5,0.3,72.0,143.0,0.503,24.0,70.0,0.343,48.0,73.0,0.658,0.587,20.0,25.0,0.8,17.0,56.0,73.0,18.0,10.0,6.0,15.0,28.0,188.0,
ECS (3 Series),ECS (3 Series),ECS (3 Series),ECS (3 Series),ECS (3 Series),ECS (3 Series),2-1,18.0,16.8,8.3,3.4,1.7,0.5,0.3,58.0,118.0,0.492,17.0,57.0,0.298,41.0,61.0,0.672,0.564,16.0,22.0,0.727,10.0,52.0,62.0,31.0,9.0,5.0,12.0,26.0,149.0,
ECF (2 Series),ECF (2 Series),ECF (2 Series),ECF (2 Series),ECF (2 Series),ECF (2 Series),1-1,10.0,21.0,9.6,4.5,1.1,0.5,0.4,39.0,74.0,0.527,7.0,23.0,0.304,32.0,51.0,0.627,0.574,11.0,13.0,0.846,6.0,39.0,45.0,11.0,5.0,4.0,12.0,17.0,96.0,
FIN (1 Series),FIN (1 Series),FIN (1 Series),FIN (1 Series),FIN (1 Series),FIN (1 Series),0-1,7.0,23.7,11.0,5.0,1.1,0.7,0.4,29.0,64.0,0.453,13.0,36.0,0.361,16.0,28.0,0.571,0.555,6.0,12.0,0.5,4.0,31.0,35.0,8.0,5.0,3.0,10.0,13.0,77.0,
