"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2005-06,23.0,MIL,NBA,18:47,9.0,10.0,2.0,5.0,7.0,7.0,0.0,0.0,0.0,2.0,2.0,3.0,1.0,0.0,2.0,4.0,20.0,16.4
2008-09,26.0,CLE,NBA,46:55,9.0,21.0,6.0,10.0,6.0,15.0,8.0,9.0,3.0,5.0,7.0,7.0,2.0,1.0,5.0,5.0,24.0,18.1
2009-10,27.0,CLE,NBA,46:31,8.0,18.0,5.0,11.0,8.0,14.0,8.0,8.0,2.0,5.0,7.0,10.0,2.0,1.0,5.0,5.0,22.0,17.5
2011-12,29.0,LAC,NBA,33:27,8.0,21.0,3.0,9.0,7.0,12.0,2.0,2.0,1.0,3.0,3.0,4.0,2.0,2.0,3.0,3.0,20.0,13.8
2013-14,31.0,POR,NBA,35:42,6.0,11.0,2.0,6.0,5.0,8.0,4.0,5.0,1.0,4.0,4.0,4.0,2.0,0.0,4.0,4.0,17.0,12.8
2015-16,33.0,CLE,NBA,12:00,2.0,5.0,1.0,4.0,2.0,3.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,4.0,3.0,5.0,3.7
Career,,,,46:55,9.0,21.0,6.0,11.0,8.0,15.0,8.0,9.0,3.0,5.0,7.0,10.0,2.0,2.0,5.0,5.0,24.0,18.1
,,,,,,,,,,,,,,,,,,,,,,
3 Seasons,,CLE,NBA,46:55,9.0,21.0,6.0,11.0,8.0,15.0,8.0,9.0,3.0,5.0,7.0,10.0,2.0,1.0,5.0,5.0,24.0,18.1
1 Season,,LAC,NBA,33:27,8.0,21.0,3.0,9.0,7.0,12.0,2.0,2.0,1.0,3.0,3.0,4.0,2.0,2.0,3.0,3.0,20.0,13.8
1 Season,,POR,NBA,35:42,6.0,11.0,2.0,6.0,5.0,8.0,4.0,5.0,1.0,4.0,4.0,4.0,2.0,0.0,4.0,4.0,17.0,12.8
1 Season,,MIL,NBA,18:47,9.0,10.0,2.0,5.0,7.0,7.0,0.0,0.0,0.0,2.0,2.0,3.0,1.0,0.0,2.0,4.0,20.0,16.4
