"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Round')","('Unnamed: 5_level_0', 'Opp')","('Unnamed: 6_level_0', 'W/L')","('Unnamed: 7_level_0', 'G')","('Per Game', 'MP')","('Per Game', 'PTS')","('Per Game', 'TRB')","('Per Game', 'AST')","('Per Game', 'STL')","('Per Game', 'BLK')","('Totals', 'FG')","('Totals', 'FGA')","('Totals', 'FG%')","('Totals', '3P')","('Totals', '3PA')","('Totals', '3P%')","('Totals', '2P')","('Totals', '2PA')","('Totals', '2P%')","('Totals', 'eFG%')","('Totals', 'FT')","('Totals', 'FTA')","('Totals', 'FT%')","('Totals', 'ORB')","('Totals', 'DRB')","('Totals', 'TRB')","('Totals', 'AST')","('Totals', 'STL')","('Totals', 'BLK')","('Totals', 'TOV')","('Totals', 'PF')","('Totals', 'PTS')","('Unnamed: 36_level_0', 'Awards')"
2008-09,23,HOU,NBA,WC1,POR,W (4-2),6,17.8,9.7,1.0,1.2,0.3,0.2,21,50,.420,5,11,.455,16,39,.410,.470,11,12,.917,0,6,6,7,2,1,3,5,58,
2008-09,23,HOU,NBA,WCS,LAL,L (3-4),7,10.6,6.9,0.9,0.3,0.0,0.0,18,42,.429,4,11,.364,14,31,.452,.476,8,10,.800,0,6,6,2,0,0,8,6,48,
2009-10,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league
2010-11,25,BOS,NBA,EC1,NYK,W (4-0),1,3.0,0.0,1.0,0.0,0.0,0.0,0,2,.000,0,1,.000,0,1,.000,.000,0,0,,0,1,1,0,0,0,0,0,0,
2010-11,25,BOS,NBA,ECS,MIA,L (1-4),2,1.0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,
2011-12,26,ORL,NBA,EC1,IND,L (1-4),1,6.0,6.0,1.0,0.0,0.0,0.0,3,5,.600,0,0,,3,5,.600,.600,0,0,,0,1,1,0,0,0,1,1,6,
3 Yrs (5 Series),3 Yrs (5 Series),3 Yrs (5 Series),3 Yrs (5 Series),3 Yrs (5 Series),3 Yrs (5 Series),2-3,17,11.3,6.6,0.8,0.5,0.1,0.1,42,99,.424,9,23,.391,33,76,.434,.470,19,22,.864,0,14,14,9,2,1,12,12,112,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WC1 (1 Series),WC1 (1 Series),WC1 (1 Series),WC1 (1 Series),WC1 (1 Series),WC1 (1 Series),1-0,6,17.8,9.7,1.0,1.2,0.3,0.2,21,50,.420,5,11,.455,16,39,.410,.470,11,12,.917,0,6,6,7,2,1,3,5,58,
EC1 (2 Series),EC1 (2 Series),EC1 (2 Series),EC1 (2 Series),EC1 (2 Series),EC1 (2 Series),1-1,2,4.5,3.0,1.0,0.0,0.0,0.0,3,7,.429,0,1,.000,3,6,.500,.429,0,0,,0,2,2,0,0,0,1,1,6,
WCS (1 Series),WCS (1 Series),WCS (1 Series),WCS (1 Series),WCS (1 Series),WCS (1 Series),0-1,7,10.6,6.9,0.9,0.3,0.0,0.0,18,42,.429,4,11,.364,14,31,.452,.476,8,10,.800,0,6,6,2,0,0,8,6,48,
ECS (1 Series),ECS (1 Series),ECS (1 Series),ECS (1 Series),ECS (1 Series),ECS (1 Series),0-1,2,1.0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,
