Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2005-06,20,LAL,NBA,SG,16,0,73,6,38,.158,2,17,.118,4,21,.190,.184,6,8,.750,5,3,8,4,3,0,1,12,20,0,
2006-07,21,LAC,NBA,SF,1,0,1,0,1,.000,0,1,.000,0,0,,.000,0,0,,0,0,0,0,0,0,0,0,0,0,
2007-08,22,2TM,NBA,SG,29,0,154,17,61,.279,4,26,.154,13,35,.371,.311,8,12,.667,1,18,19,7,2,3,13,7,46,0,
2007-08,22,DEN,NBA,SG,21,0,90,10,38,.263,1,15,.067,9,23,.391,.276,6,8,.750,1,9,10,5,2,1,11,4,27,0,
2007-08,22,POR,NBA,SG,8,0,64,7,23,.304,3,11,.273,4,12,.333,.370,2,4,.500,0,9,9,2,0,2,2,3,19,0,
2008-09,23,HOU,NBA,SG,63,11,1225,229,512,.447,64,164,.390,165,348,.474,.510,88,117,.752,19,94,113,71,40,8,59,71,610,0,
2009-10,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league
2010-11,25,BOS,NBA,SG,58,2,553,67,159,.421,18,67,.269,49,92,.533,.478,32,38,.842,7,42,49,35,18,5,20,39,184,0,
2011-12,26,ORL,NBA,SG,33,1,469,71,157,.452,14,39,.359,57,118,.483,.497,38,54,.704,6,39,45,29,10,3,35,26,194,0,
6 Yrs,6 Yrs,6 Yrs,6 Yrs,,200,14,2475,390,928,.420,102,314,.325,288,614,.469,.475,172,229,.751,38,196,234,146,73,19,128,155,1054,0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,6,1015,160,380,.420,42,129,.325,118,252,.469,.475,71,94,.751,16,80,96,60,30,8,52,64,432,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOU (1 Yr),HOU (1 Yr),HOU (1 Yr),HOU (1 Yr),,63,11,1225,229,512,.447,64,164,.390,165,348,.474,.510,88,117,.752,19,94,113,71,40,8,59,71,610,0,
BOS (1 Yr),BOS (1 Yr),BOS (1 Yr),BOS (1 Yr),,58,2,553,67,159,.421,18,67,.269,49,92,.533,.478,32,38,.842,7,42,49,35,18,5,20,39,184,0,
ORL (1 Yr),ORL (1 Yr),ORL (1 Yr),ORL (1 Yr),,33,1,469,71,157,.452,14,39,.359,57,118,.483,.497,38,54,.704,6,39,45,29,10,3,35,26,194,0,
DEN (1 Yr),DEN (1 Yr),DEN (1 Yr),DEN (1 Yr),,21,0,90,10,38,.263,1,15,.067,9,23,.391,.276,6,8,.750,1,9,10,5,2,1,11,4,27,0,
LAL (1 Yr),LAL (1 Yr),LAL (1 Yr),LAL (1 Yr),,16,0,73,6,38,.158,2,17,.118,4,21,.190,.184,6,8,.750,5,3,8,4,3,0,1,12,20,0,
POR (1 Yr),POR (1 Yr),POR (1 Yr),POR (1 Yr),,8,0,64,7,23,.304,3,11,.273,4,12,.333,.370,2,4,.500,0,9,9,2,0,2,2,3,19,0,
LAC (1 Yr),LAC (1 Yr),LAC (1 Yr),LAC (1 Yr),,1,0,1,0,1,.000,0,1,.000,0,0,,.000,0,0,,0,0,0,0,0,0,0,0,0,0,
