Season,Team,Lg,Salary
2013-14,Cleveland Cavaliers,NBA,"$510,000"
2014-15,Utah Jazz,NBA,"$816,482"
2017-18,Washington Wizards,NBA,"$140,902"
Career,(may be incomplete),,"$1,467,384"
