Highlight,Unnamed: 1,In Stathead
"Career high, Points",34.0,View full stats from top 20 games
"Career high, Rebounds",22.0,View full stats from top 20 games
"Career high, Assists",11.0,View full stats from top 20 games
"Career high, Steals",5.0,View full stats from top 20 games
"Career high, Blocks",7.0,View full stats from top 20 games
"Career high, Game Score",35.7,View full stats from top 20 games
Triple-Doubles,2.0,View all
