Season,Team,Lg,Salary
2020-21,San Antonio Spurs,NBA,"$4,033,440"
2021-22,San Antonio Spurs,NBA,"$4,235,160"
2022-23,San Antonio Spurs,NBA,"$4,437,000"
2023-24,San Antonio Spurs,NBA,"$5,887,899"
2024-25,San Antonio Spurs,NBA,"$29,347,826"
Career,(may be incomplete),,"$47,941,325"
