"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Unnamed: 24_level_0', 'Awards')"
2013-14,23,CHA,NBA,PG,4.0,4.0,153.0,0.473,0.452,0.5,0.582,0.778,0.62,0.327,0.436,104.0,93.0,139.0,116.0,103.0,115.0,115.0,168.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2015-16,25,CHO,NBA,PG,7.0,7.0,260.0,0.366,0.382,0.326,0.412,0.943,0.472,0.229,0.281,81.0,78.0,92.0,82.0,125.0,87.0,83.0,99.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2019-20,29,BOS,NBA,PG,17.0,17.0,628.0,0.441,0.569,0.31,0.518,0.852,0.573,0.316,0.492,96.0,109.0,86.0,98.0,110.0,101.0,122.0,128.0,
2020-21,30,BOS,NBA,PG,3.0,3.0,91.0,0.317,0.417,0.176,0.354,0.9,0.419,0.244,0.415,68.0,79.0,48.0,66.0,116.0,73.0,99.0,106.0,
4 Yrs,4 Yrs,4 Yrs,4 Yrs,,31.0,31.0,1132.0,0.412,0.475,0.324,0.479,0.868,0.536,0.285,0.416,90.0,93.0,91.0,92.0,113.0,96.0,107.0,122.0,
,,,,,,,,,,,,,,,,,,,,,,,,
BOS (2 Yrs),BOS (2 Yrs),BOS (2 Yrs),BOS (2 Yrs),,20.0,20.0,719.0,0.424,0.545,0.294,0.495,0.857,0.552,0.306,0.481,92.0,104.0,82.0,93.0,111.0,98.0,118.0,125.0,
CHA (2 Yrs),CHA (2 Yrs),CHA (2 Yrs),CHA (2 Yrs),,11.0,11.0,413.0,0.394,0.397,0.388,0.457,0.887,0.512,0.255,0.322,87.0,81.0,109.0,91.0,117.0,95.0,91.0,117.0,
