0
2016-17 NBA 3.2 (16th)
2017-18 NBA 3.0 (19th)
2018-19 NBA 3.3 (14th)
2019-20 NBA 3.7 (9th)
Career 2.4 (68th)
Career NBA 2.4 (68th)
