Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2017-18,22,MEM,NBA,SF,82.0,74.0,2350.0,5.2,11.8,0.44,1.4,4.0,0.356,3.8,7.8,0.484,0.501,1.9,2.5,0.747,0.8,3.2,3.9,2.1,1.1,0.3,1.9,3.6,13.8,
2018-19,23,MEM,NBA,SF,18.0,0.0,330.0,5.3,13.3,0.402,1.6,4.4,0.375,3.7,8.9,0.415,0.463,2.4,3.3,0.733,1.0,2.4,3.4,1.7,1.1,0.4,2.1,5.5,14.7,
2019-20,24,MEM,NBA,SG,73.0,73.0,2112.0,7.4,18.2,0.407,2.5,7.0,0.358,4.9,11.2,0.438,0.476,2.8,3.5,0.808,1.2,3.0,4.1,2.6,1.1,0.5,2.1,4.7,20.1,
2020-21,25,MEM,NBA,SF,67.0,67.0,1997.0,7.8,18.6,0.419,2.3,6.7,0.344,5.5,11.9,0.461,0.481,2.9,3.5,0.815,1.0,2.6,3.5,2.8,1.4,0.5,2.1,4.3,20.7,
2021-22,26,MEM,NBA,SF,32.0,31.0,885.0,9.2,21.4,0.432,1.9,6.1,0.309,7.4,15.3,0.48,0.475,3.7,4.3,0.849,1.2,3.0,4.1,3.6,1.5,0.3,2.0,4.3,24.0,
2022-23,27,MEM,NBA,SF,73.0,73.0,2214.0,6.4,16.1,0.396,2.3,7.1,0.326,4.0,9.0,0.451,0.468,2.0,2.5,0.779,0.7,3.2,4.0,3.1,1.1,0.3,1.7,3.9,17.0,DEF2
2023-24,28,HOU,NBA,SF,72.0,72.0,2227.0,5.3,12.4,0.428,2.1,6.0,0.359,3.2,6.4,0.492,0.515,2.0,2.4,0.844,0.9,3.1,4.0,1.9,1.0,0.2,1.4,3.9,14.8,
2024-25,29,HOU,NBA,SF,75.0,75.0,2388.0,5.8,13.5,0.429,2.8,7.1,0.397,3.0,6.4,0.465,0.533,1.5,1.8,0.818,1.1,3.0,4.1,1.9,0.9,0.2,1.1,3.6,15.9,
2025-26,30,PHO,NBA,SF,9.0,9.0,265.0,9.1,19.8,0.459,3.0,9.2,0.324,6.1,10.6,0.577,0.534,4.3,4.8,0.914,1.0,2.9,3.8,2.6,2.6,0.3,2.6,4.2,25.5,
9 Yrs,9 Yrs,9 Yrs,9 Yrs,,501.0,474.0,14768.0,6.5,15.4,0.42,2.2,6.3,0.354,4.2,9.1,0.466,0.492,2.3,2.8,0.807,0.9,3.0,4.0,2.4,1.1,0.3,1.8,4.0,17.4,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MEM (6 Yrs),MEM (6 Yrs),MEM (6 Yrs),MEM (6 Yrs),,345.0,318.0,9888.0,6.8,16.4,0.416,2.1,6.1,0.342,4.7,10.3,0.459,0.479,2.5,3.1,0.795,0.9,3.0,3.9,2.7,1.2,0.4,2.0,4.2,18.2,
HOU (2 Yrs),HOU (2 Yrs),HOU (2 Yrs),HOU (2 Yrs),,147.0,147.0,4615.0,5.6,13.0,0.429,2.5,6.5,0.38,3.1,6.4,0.478,0.525,1.7,2.1,0.832,1.0,3.1,4.1,1.9,1.0,0.2,1.3,3.8,15.4,
PHO (1 Yr),PHO (1 Yr),PHO (1 Yr),PHO (1 Yr),,9.0,9.0,265.0,9.1,19.8,0.459,3.0,9.2,0.324,6.1,10.6,0.577,0.534,4.3,4.8,0.914,1.0,2.9,3.8,2.6,2.6,0.3,2.6,4.2,25.5,
