"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Position Estimate', 'PG%')","('Position Estimate', 'SG%')","('Position Estimate', 'SF%')","('Position Estimate', 'PF%')","('Position Estimate', 'C%')","('+/- Per 100 Poss', 'OnCourt')","('+/- Per 100 Poss', 'On-Off')","('Turnovers', 'BadPass')","('Turnovers', 'LostBall')","('Fouls Committed', 'Shoot')","('Fouls Committed', 'Off.')","('Fouls Drawn', 'Shoot')","('Fouls Drawn', 'Off.')","('Misc.', 'PGA')","('Misc.', 'And1')","('Misc.', 'Blkd')","('Unnamed: 24_level_0', 'Awards')"
2018-19,20,CHO,NBA,SF,80,25,1696,0,0,53,47,1,-3.4,-3.5,21,20,51,8,36,1,224,11,33,
2019-20,21,CHO,NBA,SF,65,64,1995,0,3,72,25,0,-9.9,-7.5,47,18,61,15,58,7,285,13,44,
2020-21,22,CHO,NBA,PF,66,19,1932,0,0,4,92,4,0.3,5.5,56,24,72,10,55,8,363,15,26,6MOY-12
2021-22,23,CHO,NBA,PF,80,80,2837,0,0,21,69,10,2.2,5.8,76,40,90,19,161,18,754,38,62,
2022-23,Did not play - sat out,Did not play - sat out,Did not play - sat out,Did not play - sat out,Did not play - sat out,Did not play - sat out,Did not play - sat out,Did not play - sat out,Did not play - sat out,Did not play - sat out,Did not play - sat out,Did not play - sat out,Did not play - sat out,Did not play - sat out,Did not play - sat out,Did not play - sat out,Did not play - sat out,Did not play - sat out,Did not play - sat out,Did not play - sat out,Did not play - sat out,Did not play - sat out,Did not play - sat out,Did not play - sat out
2023-24,25,CHO,NBA,SF,69,67,2581,0,24,61,15,0,-12.0,-3.9,69,49,67,9,111,9,574,40,64,
2024-25,26,CHO,NBA,PF,64,64,2029,0,0,11,79,9,-6.3,6.4,68,54,50,7,128,7,590,37,72,
2025-26,27,CHO,NBA,PF,15,15,529,0,0,5,95,0,-5.4,-6.5,18,4,14,0,25,0,138,0,8,
7 Yrs,7 Yrs,7 Yrs,7 Yrs,,439,334,13599,0,5,35,55,4,-4.8,0.4,355,209,405,68,574,50,2928,154,309,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,62,2540,0,5,35,55,4,-4.8,0.4,66,39,76,13,107,9,547,29,58,
