Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2013-14,23,POR,NBA,SG,7.0,0.0,81.0,10.6,21.3,0.5,3.8,6.9,0.545,6.9,14.4,0.478,0.588,3.1,3.8,0.833,3.1,4.4,7.5,1.9,0.6,1.3,3.8,4.4,28.2,113.0,117.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-19,28,DEN,NBA,SF,14.0,3.0,328.0,7.5,21.4,0.348,2.4,8.7,0.273,5.1,12.7,0.4,0.404,2.9,4.1,0.692,2.4,8.3,10.6,3.8,0.6,1.4,2.2,3.0,20.2,95.0,113.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-21,30,DEN,NBA,SF,3.0,1.0,83.0,11.4,25.8,0.442,4.2,12.6,0.333,7.2,13.2,0.545,0.523,2.4,2.4,1.0,0.6,7.2,7.8,4.8,1.2,0.6,2.4,2.4,29.4,109.0,123.0,
2021-22,31,DEN,NBA,SG,5.0,5.0,172.0,7.8,19.0,0.409,3.2,8.1,0.393,4.6,10.9,0.421,0.492,1.2,1.7,0.667,1.4,6.6,8.1,4.0,1.2,0.3,2.9,3.2,19.9,100.0,123.0,
4 Yrs,4 Yrs,4 Yrs,4 Yrs,,29.0,9.0,664.0,8.4,21.3,0.396,3.0,8.8,0.339,5.4,12.5,0.436,0.466,2.4,3.2,0.738,2.0,7.2,9.2,3.8,0.8,1.0,2.6,3.1,22.3,101.0,118.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEN (3 Yrs),DEN (3 Yrs),DEN (3 Yrs),DEN (3 Yrs),,22.0,9.0,583.0,8.1,21.3,0.381,2.9,9.1,0.317,5.2,12.2,0.429,0.449,2.3,3.1,0.722,1.8,7.6,9.4,4.0,0.9,1.0,2.4,3.0,21.4,99.0,118.0,
POR (1 Yr),POR (1 Yr),POR (1 Yr),POR (1 Yr),,7.0,0.0,81.0,10.6,21.3,0.5,3.8,6.9,0.545,6.9,14.4,0.478,0.588,3.1,3.8,0.833,3.1,4.4,7.5,1.9,0.6,1.3,3.8,4.4,28.2,113.0,117.0,
