"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Unnamed: 24_level_0', 'Awards')"
2013-14,23,POR,NBA,SG,7.0,0.0,81.0,0.5,0.478,0.545,0.588,0.833,0.614,0.176,0.324,110.0,98.0,152.0,117.0,110.0,114.0,62.0,125.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2018-19,28,DEN,NBA,SF,14.0,3.0,328.0,0.348,0.4,0.273,0.404,0.692,0.434,0.193,0.407,76.0,77.0,77.0,77.0,90.0,77.0,74.0,114.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2020-21,30,DEN,NBA,SF,3.0,1.0,83.0,0.442,0.545,0.333,0.523,1.0,0.547,0.093,0.488,95.0,103.0,91.0,97.0,129.0,96.0,38.0,125.0,
2021-22,31,DEN,NBA,SG,5.0,5.0,172.0,0.409,0.421,0.393,0.492,0.667,0.503,0.091,0.424,89.0,79.0,111.0,93.0,86.0,89.0,37.0,106.0,
4 Yrs,4 Yrs,4 Yrs,4 Yrs,,29.0,9.0,664.0,0.396,0.436,0.339,0.466,0.738,0.489,0.151,0.414,86.0,84.0,95.0,89.0,96.0,87.0,58.0,115.0,
,,,,,,,,,,,,,,,,,,,,,,,,
DEN (3 Yrs),DEN (3 Yrs),DEN (3 Yrs),DEN (3 Yrs),,22.0,9.0,583.0,0.381,0.429,0.317,0.449,0.722,0.471,0.148,0.426,82.0,82.0,89.0,85.0,94.0,84.0,58.0,114.0,
POR (1 Yr),POR (1 Yr),POR (1 Yr),POR (1 Yr),,7.0,0.0,81.0,0.5,0.478,0.545,0.588,0.833,0.614,0.176,0.324,110.0,98.0,152.0,117.0,110.0,114.0,62.0,125.0,
