Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2019-20,24,DEN,NBA,SF,5,0,24,2.1,10.6,0.2,0.0,0.0,2.1,10.6,0.2,0.2,2.1,4.3,0.5,6.4,6.4,12.8,2.1,0.0,0.0,0.0,0.0,6.4,94,120,
1 Yr,1 Yr,1 Yr,1 Yr,,5,0,24,2.1,10.6,0.2,0.0,0.0,2.1,10.6,0.2,0.2,2.1,4.3,0.5,6.4,6.4,12.8,2.1,0.0,0.0,0.0,0.0,6.4,94,120,
