Season,Team,Lg,Salary
2019-20,Indiana Pacers,NBA,"$2,816,760"
2020-21,Indiana Pacers,NBA,"$2,957,520"
2021-22,Indiana Pacers,NBA,"$3,098,400"
2022-23,Indiana Pacers,NBA,"$4,765,339"
2022-23,Orlando Magic,NBA,"$612,181"
2023-24,Orlando Magic,NBA,"$2,066,585"
2024-25,Orlando Magic,NBA,"$9,057,971"
Career,(may be incomplete),,"$25,374,756"
