Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
2006-07,25.0,UTA,NBA,PF,,,,,,,,,,,,,,,,,,,,
2007-08,26.0,UTA,NBA,PF,1.0,0.0,18:30,7.0,15.0,0.467,0.0,0.0,,0.0,2.0,0.0,4.0,10.0,0.0,0.0,0.0,1.0,0.0,14.0
Career,,,NBA,,1.0,0.0,19,7.0,15.0,,0.0,0.0,,0.0,2.0,,4.0,10.0,0.0,0.0,0.0,1.0,0.0,14.0
