Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2011-12,24,DEN,NBA,C,7.0,0.0,181.0,23.0,53.0,0.434,0.0,0.0,,23.0,53.0,0.434,0.434,14.0,26.0,0.538,23.0,44.0,67.0,5.0,5.0,22.0,4.0,21.0,60.0,0.0,
2012-13,25,DEN,NBA,C,6.0,2.0,112.0,18.0,31.0,0.581,0.0,0.0,,18.0,31.0,0.581,0.581,7.0,18.0,0.389,17.0,14.0,31.0,0.0,4.0,6.0,11.0,17.0,43.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-16,28,DAL,NBA,C,2.0,0.0,14.0,1.0,2.0,0.5,0.0,0.0,,1.0,2.0,0.5,0.5,2.0,6.0,0.333,2.0,1.0,3.0,0.0,1.0,0.0,3.0,3.0,4.0,0.0,
2016-17,29,GSW,NBA,C,16.0,1.0,149.0,41.0,56.0,0.732,0.0,0.0,,41.0,56.0,0.732,0.732,13.0,18.0,0.722,22.0,26.0,48.0,4.0,2.0,15.0,8.0,31.0,95.0,0.0,
2017-18,30,GSW,NBA,C,13.0,9.0,158.0,39.0,58.0,0.672,0.0,1.0,0.0,39.0,57.0,0.684,0.672,6.0,9.0,0.667,16.0,26.0,42.0,4.0,3.0,11.0,5.0,20.0,84.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-20,32,LAL,NBA,C,14.0,11.0,135.0,20.0,32.0,0.625,0.0,2.0,0.0,20.0,30.0,0.667,0.625,1.0,2.0,0.5,16.0,28.0,44.0,7.0,2.0,10.0,9.0,22.0,41.0,0.0,
2020-21,33,DEN,NBA,C,4.0,0.0,34.0,3.0,10.0,0.3,0.0,2.0,0.0,3.0,8.0,0.375,0.3,2.0,6.0,0.333,3.0,9.0,12.0,3.0,1.0,5.0,1.0,4.0,8.0,0.0,
2021-22,34,PHO,NBA,C,12.0,0.0,133.0,35.0,50.0,0.7,0.0,1.0,0.0,35.0,49.0,0.714,0.7,11.0,13.0,0.846,16.0,32.0,48.0,7.0,3.0,5.0,9.0,27.0,81.0,0.0,
8 Yrs,8 Yrs,8 Yrs,8 Yrs,,74.0,23.0,916.0,180.0,292.0,0.616,0.0,6.0,0.0,180.0,286.0,0.629,0.616,56.0,98.0,0.571,115.0,180.0,295.0,30.0,21.0,74.0,50.0,145.0,416.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,25.0,1015.0,199.0,324.0,0.616,0.0,7.0,0.0,199.0,317.0,0.629,0.616,62.0,109.0,0.571,127.0,199.0,327.0,33.0,23.0,82.0,55.0,161.0,461.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEN (3 Yrs),DEN (3 Yrs),DEN (3 Yrs),DEN (3 Yrs),,17.0,2.0,327.0,44.0,94.0,0.468,0.0,2.0,0.0,44.0,92.0,0.478,0.468,23.0,50.0,0.46,43.0,67.0,110.0,8.0,10.0,33.0,16.0,42.0,111.0,0.0,
GSW (2 Yrs),GSW (2 Yrs),GSW (2 Yrs),GSW (2 Yrs),,29.0,10.0,307.0,80.0,114.0,0.702,0.0,1.0,0.0,80.0,113.0,0.708,0.702,19.0,27.0,0.704,38.0,52.0,90.0,8.0,5.0,26.0,13.0,51.0,179.0,0.0,
LAL (1 Yr),LAL (1 Yr),LAL (1 Yr),LAL (1 Yr),,14.0,11.0,135.0,20.0,32.0,0.625,0.0,2.0,0.0,20.0,30.0,0.667,0.625,1.0,2.0,0.5,16.0,28.0,44.0,7.0,2.0,10.0,9.0,22.0,41.0,0.0,
PHO (1 Yr),PHO (1 Yr),PHO (1 Yr),PHO (1 Yr),,12.0,0.0,133.0,35.0,50.0,0.7,0.0,1.0,0.0,35.0,49.0,0.714,0.7,11.0,13.0,0.846,16.0,32.0,48.0,7.0,3.0,5.0,9.0,27.0,81.0,0.0,
DAL (1 Yr),DAL (1 Yr),DAL (1 Yr),DAL (1 Yr),,2.0,0.0,14.0,1.0,2.0,0.5,0.0,0.0,,1.0,2.0,0.5,0.5,2.0,6.0,0.333,2.0,1.0,3.0,0.0,1.0,0.0,3.0,3.0,4.0,0.0,
