0
2008-09 NBA 4.9 (16th)
2012-13 NBA 4.6 (11th)
2016-17 NBA 5.3 (8th)
2017-18 NBA 5.3 (5th)
2019-20 NBA 5.1 (9th)
2021-22 NBA 5.6 (2nd)
Active 4.7 (5th)
