Season,Age,Team,Lg,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
2016-17,19,PHO,NBA,PF,43.0,0.0,574.0,5.3,0.44,0.627,0.068,4.2,15.6,9.7,5.5,0.8,3.1,16.2,14.4,-0.7,0.3,-0.3,-0.029,-4.3,-0.7,-5.1,-0.4,
2017-18,20,PHO,NBA,PF,82.0,37.0,2069.0,7.1,0.524,0.665,0.105,2.0,16.8,9.3,8.9,0.5,2.1,18.1,12.7,-0.7,0.8,0.1,0.001,-2.9,-0.8,-3.7,-0.9,
2018-19,21,PHO,NBA,PF,46.0,27.0,826.0,9.5,0.521,0.513,0.274,4.5,20.3,12.3,9.4,1.0,2.2,14.4,13.4,0.0,0.4,0.5,0.027,-3.4,-0.8,-4.1,-0.5,
2019-20,22,2TM,NBA,PF,16.0,3.0,286.0,10.9,0.545,0.467,0.152,5.9,21.1,13.5,14.4,0.7,2.8,17.6,17.7,0.0,0.3,0.3,0.052,-3.1,0.2,-2.9,-0.1,
2019-20,22,MIL,NBA,C,7.0,0.0,91.0,8.4,0.582,0.429,0.143,0.0,20.5,10.9,12.5,0.0,4.8,18.3,12.4,0.0,0.2,0.2,0.105,-4.4,3.2,-1.2,0.0,
2019-20,22,GSW,NBA,PF,9.0,3.0,195.0,12.1,0.534,0.479,0.155,8.6,21.3,14.7,15.2,1.0,1.8,17.4,20.1,0.0,0.1,0.1,0.027,-2.5,-1.2,-3.7,-0.1,
4 Yrs,4 Yrs,4 Yrs,4 Yrs,,187.0,67.0,3755.0,7.6,0.512,0.607,0.139,3.2,17.7,10.4,8.9,0.7,2.3,16.9,13.5,-1.3,1.8,0.5,0.006,-3.3,-0.7,-3.9,-1.9,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,29.0,1647.0,7.6,0.512,0.607,0.139,3.2,17.7,10.4,8.9,0.7,2.3,16.9,13.5,-0.6,0.8,0.2,0.006,-3.3,-0.7,-3.9,-0.8,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHO (3 Yrs),PHO (3 Yrs),PHO (3 Yrs),PHO (3 Yrs),,171.0,64.0,3469.0,7.4,0.508,0.622,0.138,3.0,17.5,10.1,8.4,0.7,2.3,16.9,13.1,-1.3,1.5,0.2,0.002,-3.3,-0.8,-4.0,-1.8,
GSW (1 Yr),GSW (1 Yr),GSW (1 Yr),GSW (1 Yr),,9.0,3.0,195.0,12.1,0.534,0.479,0.155,8.6,21.3,14.7,15.2,1.0,1.8,17.4,20.1,0.0,0.1,0.1,0.027,-2.5,-1.2,-3.7,-0.1,
MIL (1 Yr),MIL (1 Yr),MIL (1 Yr),MIL (1 Yr),,7.0,0.0,91.0,8.4,0.582,0.429,0.143,0.0,20.5,10.9,12.5,0.0,4.8,18.3,12.4,0.0,0.2,0.2,0.105,-4.4,3.2,-1.2,0.0,
