Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2005-06,22,MIA,NBA,PF,43,2,414,58,120,0.483,0,0,58,120,0.483,0.483,30,34,0.882,38,50,88,7,13,1,24,70,146,0,
2006-07,23,MIA,NBA,PF,8,0,93,9,23,0.391,0,0,9,23,0.391,0.391,5,7,0.714,5,6,11,4,2,0,3,13,23,0,
2 Yrs,2 Yrs,2 Yrs,2 Yrs,,51,2,507,67,143,0.469,0,0,67,143,0.469,0.469,35,41,0.854,43,56,99,11,15,1,27,83,169,0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,3,815,108,230,0.469,0,0,108,230,0.469,0.469,56,66,0.854,69,90,159,18,24,2,43,133,272,0,
