Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2003-04,25,MIL,NBA,C,1.0,0.0,9.0,2.0,4.0,0.5,0.0,0.0,2.0,4.0,0.5,0.5,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,4.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-06,27,MIL,NBA,C,4.0,0.0,4.0,2.0,2.3,0.889,0.0,0.0,2.0,2.3,0.889,0.889,0.3,0.5,0.5,0.5,0.5,1.0,0.0,0.0,0.3,0.0,0.8,4.3,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,31,MIL,NBA,C,7.0,0.0,10.9,1.3,2.4,0.529,0.0,0.0,1.3,2.4,0.529,0.529,0.1,0.6,0.25,1.4,2.0,3.4,0.1,0.1,0.7,0.9,2.1,2.7,
3 Yrs,3 Yrs,3 Yrs,3 Yrs,,12.0,0.0,8.4,1.6,2.5,0.633,0.0,0.0,1.6,2.5,0.633,0.633,0.2,0.6,0.286,1.0,1.4,2.4,0.3,0.2,0.5,0.5,1.6,3.3,
