"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Round')","('Unnamed: 5_level_0', 'Opp')","('Unnamed: 6_level_0', 'W/L')","('Unnamed: 7_level_0', 'G')","('Per Game', 'MP')","('Per Game', 'PTS')","('Per Game', 'TRB')","('Per Game', 'AST')","('Per Game', 'STL')","('Per Game', 'BLK')","('Totals', 'FG')","('Totals', 'FGA')","('Totals', 'FG%')","('Totals', '3P')","('Totals', '3PA')","('Totals', '2P')","('Totals', '2PA')","('Totals', '2P%')","('Totals', 'eFG%')","('Totals', 'FT')","('Totals', 'FTA')","('Totals', 'FT%')","('Totals', 'ORB')","('Totals', 'DRB')","('Totals', 'TRB')","('Totals', 'AST')","('Totals', 'STL')","('Totals', 'BLK')","('Totals', 'TOV')","('Totals', 'PF')","('Totals', 'PTS')","('Unnamed: 35_level_0', 'Awards')"
2003-04,26,MIL,NBA,EC1,DET,L (1-4),1.0,9.0,4.0,1.0,2.0,1.0,0.0,2.0,4.0,0.5,0.0,0.0,2.0,4.0,0.5,0.5,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,4.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-06,28,MIL,NBA,EC1,DET,L (1-4),4.0,4.0,4.3,1.0,0.0,0.0,0.3,8.0,9.0,0.889,0.0,0.0,8.0,9.0,0.889,0.889,1.0,2.0,0.5,2.0,2.0,4.0,0.0,0.0,1.0,0.0,3.0,17.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,32,MIL,NBA,EC1,ATL,L (3-4),7.0,10.9,2.7,3.4,0.1,0.1,0.7,9.0,17.0,0.529,0.0,0.0,9.0,17.0,0.529,0.529,1.0,4.0,0.25,10.0,14.0,24.0,1.0,1.0,5.0,6.0,15.0,19.0,
3 Yrs (3 Series),3 Yrs (3 Series),3 Yrs (3 Series),3 Yrs (3 Series),3 Yrs (3 Series),3 Yrs (3 Series),0-3,12.0,8.4,3.3,2.4,0.3,0.2,0.5,19.0,30.0,0.633,0.0,0.0,19.0,30.0,0.633,0.633,2.0,7.0,0.286,12.0,17.0,29.0,3.0,2.0,6.0,6.0,19.0,40.0,
