Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2003-04,25,MIL,NBA,C,1.0,0.0,9.0,2.0,4.0,0.5,0.0,0.0,2.0,4.0,0.5,0.5,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,4.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-06,27,MIL,NBA,C,4.0,0.0,16.0,8.0,9.0,0.889,0.0,0.0,8.0,9.0,0.889,0.889,1.0,2.0,0.5,2.0,2.0,4.0,0.0,0.0,1.0,0.0,3.0,17.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,31,MIL,NBA,C,7.0,0.0,76.0,9.0,17.0,0.529,0.0,0.0,9.0,17.0,0.529,0.529,1.0,4.0,0.25,10.0,14.0,24.0,1.0,1.0,5.0,6.0,15.0,19.0,0.0,
3 Yrs,3 Yrs,3 Yrs,3 Yrs,,12.0,0.0,101.0,19.0,30.0,0.633,0.0,0.0,19.0,30.0,0.633,0.633,2.0,7.0,0.286,12.0,17.0,29.0,3.0,2.0,6.0,6.0,19.0,40.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,0.0,690.0,130.0,205.0,0.633,0.0,0.0,130.0,205.0,0.633,0.633,14.0,48.0,0.286,82.0,116.0,198.0,21.0,14.0,41.0,41.0,130.0,273.0,0.0,
