Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2002-03,22,HOU,NBA,SF,14.0,1.0,77.0,11.0,31.0,0.355,2.0,10.0,0.2,9.0,21.0,0.429,0.387,5.0,10.0,0.5,3.0,8.0,11.0,3.0,2.0,2.0,6.0,13.0,29.0,0.0,
2003-04,23,HOU,NBA,SF,45.0,3.0,516.0,47.0,132.0,0.356,23.0,63.0,0.365,24.0,69.0,0.348,0.443,21.0,29.0,0.724,8.0,62.0,70.0,30.0,14.0,14.0,23.0,72.0,138.0,0.0,
2004-05,24,2TM,NBA,SF,71.0,6.0,1341.0,161.0,411.0,0.392,75.0,196.0,0.383,86.0,215.0,0.4,0.483,97.0,117.0,0.829,24.0,158.0,182.0,74.0,29.0,16.0,73.0,183.0,494.0,0.0,
2004-05,24,HOU,NBA,SF,16.0,2.0,204.0,15.0,43.0,0.349,10.0,21.0,0.476,5.0,22.0,0.227,0.465,9.0,12.0,0.75,4.0,26.0,30.0,9.0,1.0,0.0,5.0,30.0,49.0,0.0,
2004-05,24,NOH,NBA,PF,55.0,4.0,1137.0,146.0,368.0,0.397,65.0,175.0,0.371,81.0,193.0,0.42,0.485,88.0,105.0,0.838,20.0,132.0,152.0,65.0,28.0,16.0,68.0,153.0,445.0,0.0,
2005-06,25,2TM,NBA,SF,36.0,13.0,502.0,54.0,156.0,0.346,19.0,71.0,0.268,35.0,85.0,0.412,0.407,30.0,44.0,0.682,8.0,52.0,60.0,27.0,16.0,5.0,24.0,65.0,157.0,0.0,
2005-06,25,NOK,NBA,PF,25.0,13.0,405.0,42.0,124.0,0.339,17.0,57.0,0.298,25.0,67.0,0.373,0.407,25.0,36.0,0.694,4.0,45.0,49.0,22.0,13.0,5.0,20.0,52.0,126.0,0.0,
2005-06,25,NJN,NBA,SF,11.0,0.0,97.0,12.0,32.0,0.375,2.0,14.0,0.143,10.0,18.0,0.556,0.406,5.0,8.0,0.625,4.0,7.0,11.0,5.0,3.0,0.0,4.0,13.0,31.0,0.0,
2006-07,26,NJN,NBA,SF,76.0,1.0,1532.0,226.0,495.0,0.457,112.0,265.0,0.423,114.0,230.0,0.496,0.57,132.0,164.0,0.805,27.0,226.0,253.0,61.0,30.0,26.0,69.0,183.0,696.0,0.0,
2007-08,27,NJN,NBA,PF,75.0,1.0,1660.0,245.0,609.0,0.402,94.0,262.0,0.359,151.0,347.0,0.435,0.479,154.0,196.0,0.786,56.0,204.0,260.0,88.0,44.0,21.0,85.0,182.0,738.0,0.0,
6 Yrs,6 Yrs,6 Yrs,6 Yrs,,317.0,25.0,5628.0,744.0,1834.0,0.406,325.0,867.0,0.375,419.0,967.0,0.433,0.494,439.0,560.0,0.784,126.0,710.0,836.0,283.0,135.0,84.0,280.0,698.0,2252.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,6.0,1456.0,192.0,474.0,0.406,84.0,224.0,0.375,108.0,250.0,0.433,0.494,114.0,145.0,0.784,33.0,184.0,216.0,73.0,35.0,22.0,72.0,181.0,583.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NJN (3 Yrs),NJN (3 Yrs),NJN (3 Yrs),NJN (3 Yrs),,162.0,2.0,3289.0,483.0,1136.0,0.425,208.0,541.0,0.384,275.0,595.0,0.462,0.517,291.0,368.0,0.791,87.0,437.0,524.0,154.0,77.0,47.0,158.0,378.0,1465.0,0.0,
HOU (3 Yrs),HOU (3 Yrs),HOU (3 Yrs),HOU (3 Yrs),,75.0,6.0,797.0,73.0,206.0,0.354,35.0,94.0,0.372,38.0,112.0,0.339,0.439,35.0,51.0,0.686,15.0,96.0,111.0,42.0,17.0,16.0,34.0,115.0,216.0,0.0,
NOH (2 Yrs),NOH (2 Yrs),NOH (2 Yrs),NOH (2 Yrs),,80.0,17.0,1542.0,188.0,492.0,0.382,82.0,232.0,0.353,106.0,260.0,0.408,0.465,113.0,141.0,0.801,24.0,177.0,201.0,87.0,41.0,21.0,88.0,205.0,571.0,0.0,
