"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Unnamed: 8_level_0', 'FG%')","('Unnamed: 9_level_0', 'Dist.')","('% of FGA by Distance', '2P')","('% of FGA by Distance', '0-3')","('% of FGA by Distance', '3-10')","('% of FGA by Distance', '10-16')","('% of FGA by Distance', '16-3P')","('% of FGA by Distance', '3P')","('FG% by Distance', '2P')","('FG% by Distance', '0-3')","('FG% by Distance', '3-10')","('FG% by Distance', '10-16')","('FG% by Distance', '16-3P')","('FG% by Distance', '3P')","(""% of FG Ast'd"", '2P')","(""% of FG Ast'd"", '3P')","('Dunks', '%FGA')","('Dunks', '#')","('Corner 3s', '%3PA')","('Corner 3s', '3P%')","('1/2 Court', 'Att.')","('1/2 Court', 'Md.')","('Unnamed: 30_level_0', 'Awards')"
2002-03,22,HOU,NBA,SF,14.0,1.0,77.0,0.355,14.9,0.677,0.29,0.0,0.065,0.323,0.323,0.429,0.667,,0.0,0.3,0.2,0.444,1.0,0.0,0.0,0.6,0.0,0.0,0.0,
2003-04,23,HOU,NBA,SF,45.0,3.0,516.0,0.356,15.8,0.523,0.28,0.053,0.03,0.159,0.477,0.348,0.541,0.0,0.25,0.143,0.365,0.542,0.957,0.045,5.0,0.238,0.2,0.0,0.0,
2004-05,24,2TM,NBA,SF,71.0,6.0,1341.0,0.392,17.1,0.523,0.241,0.046,0.071,0.165,0.477,0.4,0.505,0.368,0.207,0.338,0.383,0.5,0.933,0.044,16.0,0.291,0.421,0.0,0.0,
2004-05,24,HOU,NBA,SF,16.0,2.0,204.0,0.349,18.2,0.512,0.116,0.093,0.07,0.233,0.488,0.227,0.4,0.0,0.0,0.3,0.476,0.2,1.0,0.0,0.0,0.333,0.571,0.0,0.0,
2004-05,24,NOH,NBA,PF,55.0,4.0,1137.0,0.397,16.0,0.524,0.255,0.041,0.071,0.158,0.476,0.42,0.511,0.467,0.231,0.345,0.371,0.519,0.923,0.049,16.0,0.286,0.4,0.0,0.0,
2005-06,25,2TM,NBA,SF,36.0,13.0,502.0,0.346,15.7,0.545,0.224,0.064,0.058,0.199,0.455,0.412,0.6,0.1,0.111,0.387,0.268,0.514,0.947,0.038,5.0,0.31,0.273,0.0,0.0,
2005-06,25,NOK,NBA,PF,25.0,13.0,405.0,0.339,16.7,0.54,0.202,0.065,0.073,0.202,0.46,0.373,0.56,0.125,0.111,0.36,0.298,0.4,0.941,0.024,3.0,0.246,0.357,0.0,0.0,
2005-06,25,NJN,NBA,SF,11.0,0.0,97.0,0.375,14.7,0.563,0.313,0.063,0.0,0.188,0.438,0.556,0.7,0.0,,0.5,0.143,0.8,1.0,0.094,2.0,0.571,0.125,0.0,0.0,
2006-07,26,NJN,NBA,SF,76.0,1.0,1532.0,0.457,16.4,0.465,0.253,0.046,0.053,0.113,0.535,0.496,0.616,0.348,0.385,0.339,0.423,0.816,0.991,0.073,34.0,0.4,0.443,0.0,0.0,
2007-08,27,NJN,NBA,PF,75.0,1.0,1660.0,0.402,14.9,0.57,0.307,0.048,0.041,0.174,0.43,0.435,0.54,0.345,0.28,0.311,0.359,0.689,0.989,0.051,28.0,0.416,0.468,0.0,0.0,
6 Yrs,6 Yrs,6 Yrs,6 Yrs,,317.0,25.0,5628.0,0.406,16.0,0.527,0.268,0.048,0.052,0.159,0.473,0.433,0.559,0.295,0.263,0.318,0.375,0.656,0.972,0.053,88.0,0.363,0.416,0.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,6.0,1456.0,0.406,16.0,0.527,0.268,0.048,0.052,0.159,0.473,0.433,0.559,0.295,0.263,0.318,0.375,0.656,0.972,0.053,23.0,0.363,0.416,0.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NJN (3 Yrs),NJN (3 Yrs),NJN (3 Yrs),NJN (3 Yrs),,162.0,2.0,3289.0,0.425,15.3,0.524,0.283,0.048,0.045,0.148,0.476,0.462,0.575,0.333,0.333,0.327,0.384,0.745,0.99,0.062,64.0,0.412,0.444,0.0,0.0,
HOU (3 Yrs),HOU (3 Yrs),HOU (3 Yrs),HOU (3 Yrs),,75.0,6.0,797.0,0.354,16.3,0.544,0.248,0.053,0.044,0.199,0.456,0.339,0.549,0.0,0.111,0.22,0.372,0.474,0.971,0.029,5.0,0.298,0.25,0.0,0.0,
NOH (2 Yrs),NOH (2 Yrs),NOH (2 Yrs),NOH (2 Yrs),,80.0,17.0,1542.0,0.382,16.4,0.528,0.242,0.047,0.071,0.169,0.472,0.408,0.521,0.348,0.2,0.349,0.353,0.491,0.927,0.043,19.0,0.276,0.391,0.0,0.0,
