"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Unnamed: 24_level_0', 'Awards')"
2016-17,24,OKC,NBA,SG,5.0,5.0,181.0,0.344,0.417,0.24,0.393,1.0,0.424,0.098,0.41,75.0,83.0,67.0,77.0,130.0,77.0,36.0,130.0,
2017-18,25,IND,NBA,SG,7.0,7.0,261.0,0.417,0.429,0.404,0.508,0.732,0.548,0.323,0.449,91.0,84.0,112.0,97.0,95.0,99.0,128.0,133.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2019-20,27,IND,NBA,SG,4.0,4.0,123.0,0.393,0.435,0.364,0.5,0.938,0.563,0.286,0.589,85.0,83.0,102.0,95.0,121.0,100.0,110.0,153.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2021-22,29,MIA,NBA,SG,15.0,1.0,368.0,0.368,0.446,0.274,0.43,0.792,0.499,0.39,0.456,80.0,84.0,78.0,81.0,102.0,88.0,157.0,114.0,
2022-23,30,MIA,NBA,SG,2.0,0.0,45.0,0.526,0.571,0.4,0.579,0.333,0.566,0.158,0.263,111.0,104.0,111.0,106.0,43.0,97.0,59.0,68.0,
5 Yrs,5 Yrs,5 Yrs,5 Yrs,,33.0,17.0,978.0,0.391,0.442,0.33,0.466,0.79,0.516,0.298,0.456,84.0,85.0,92.0,89.0,102.0,92.0,118.0,126.0,
,,,,,,,,,,,,,,,,,,,,,,,,
MIA (2 Yrs),MIA (2 Yrs),MIA (2 Yrs),MIA (2 Yrs),,17.0,1.0,413.0,0.387,0.466,0.284,0.448,0.768,0.507,0.361,0.432,83.0,87.0,80.0,84.0,99.0,89.0,145.0,109.0,
IND (2 Yrs),IND (2 Yrs),IND (2 Yrs),IND (2 Yrs),,11.0,11.0,384.0,0.41,0.43,0.389,0.505,0.789,0.553,0.311,0.492,89.0,84.0,108.0,97.0,103.0,99.0,123.0,139.0,
OKC (1 Yr),OKC (1 Yr),OKC (1 Yr),OKC (1 Yr),,5.0,5.0,181.0,0.344,0.417,0.24,0.393,1.0,0.424,0.098,0.41,75.0,83.0,67.0,77.0,130.0,77.0,36.0,130.0,
