Season,Team,Lg,Salary
2005-06,Atlanta Hawks,NBA,"$675,000"
2006-07,Atlanta Hawks,NBA,"$729,000"
2007-08,Atlanta Hawks,NBA,"$783,000"
Career,(may be incomplete),,"$2,187,000"
