Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2004-05,23,BOS,NBA,SG,7.0,3.0,90.0,5.0,11.2,0.444,0.0,0.0,,5.0,11.2,0.444,0.444,1.9,4.3,0.429,2.5,5.0,7.5,1.2,1.9,1.2,3.1,10.6,11.8,84.0,103.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-08,26,BOS,NBA,SG,15.0,0.0,65.0,7.7,13.7,0.563,0.0,0.9,0.0,7.7,12.9,0.6,0.563,1.7,4.3,0.4,0.9,1.7,2.6,2.6,1.7,0.0,0.9,4.3,17.2,113.0,108.0,
2008-09,27,BOS,NBA,SG,10.0,0.0,60.0,3.5,7.0,0.5,0.0,0.0,,3.5,7.0,0.5,0.5,0.9,0.9,1.0,0.9,7.0,7.9,2.6,1.8,0.0,0.9,3.5,7.9,111.0,107.0,
2009-10,28,BOS,NBA,SG,24.0,0.0,391.0,6.5,13.5,0.48,0.0,0.7,0.0,6.5,12.8,0.505,0.48,3.9,5.0,0.778,1.8,3.9,5.6,2.3,3.4,1.9,3.2,8.0,16.8,98.0,99.0,
2010-11,29,MEM,NBA,SG,13.0,13.0,350.0,6.6,15.4,0.426,0.2,1.1,0.143,6.4,14.3,0.447,0.431,4.1,6.2,0.659,2.3,3.5,5.8,3.0,3.8,0.8,3.7,6.6,17.4,92.0,104.0,
2011-12,30,MEM,NBA,SG,7.0,7.0,170.0,5.8,14.5,0.4,0.0,1.6,0.0,5.8,12.9,0.45,0.4,3.9,5.5,0.706,2.6,4.5,7.1,1.6,2.9,2.3,3.2,6.8,15.5,91.0,99.0,
2012-13,31,MEM,NBA,SG,15.0,15.0,422.0,7.0,16.1,0.432,0.3,1.0,0.25,6.7,15.1,0.444,0.44,5.7,7.5,0.759,4.8,7.0,11.7,3.5,3.9,0.6,2.4,6.2,19.8,109.0,100.0,
2013-14,32,MEM,NBA,SG,7.0,1.0,230.0,8.2,16.9,0.486,0.0,1.6,0.0,8.2,15.3,0.538,0.486,3.8,4.9,0.762,5.4,7.3,12.7,2.3,2.8,0.2,2.8,5.4,20.2,106.0,106.0,
2014-15,33,MEM,NBA,SG,10.0,9.0,279.0,5.2,10.7,0.491,0.2,1.3,0.143,5.1,9.4,0.54,0.5,1.7,2.2,0.75,2.6,7.1,9.7,2.8,4.5,2.1,2.4,5.1,12.3,101.0,97.0,
2015-16,34,MEM,NBA,SG,4.0,2.0,94.0,5.7,18.9,0.303,0.6,4.0,0.143,5.2,14.9,0.346,0.318,5.2,7.5,0.692,3.4,2.9,6.3,1.7,2.9,1.1,3.4,6.3,17.2,81.0,115.0,
10 Yrs,10 Yrs,10 Yrs,10 Yrs,,112.0,50.0,2151.0,6.4,14.3,0.447,0.1,1.2,0.106,6.3,13.2,0.477,0.451,3.8,5.3,0.716,3.1,5.3,8.3,2.6,3.4,1.2,2.9,6.4,16.7,99.0,102.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MEM (6 Yrs),MEM (6 Yrs),MEM (6 Yrs),MEM (6 Yrs),,56.0,47.0,1545.0,6.5,15.0,0.434,0.2,1.4,0.122,6.4,13.6,0.467,0.44,4.1,5.6,0.722,3.6,5.7,9.3,2.8,3.6,1.1,2.9,6.0,17.3,100.0,102.0,
BOS (4 Yrs),BOS (4 Yrs),BOS (4 Yrs),BOS (4 Yrs),,56.0,3.0,606.0,6.1,12.5,0.486,0.0,0.5,0.0,6.1,12.0,0.507,0.486,3.0,4.4,0.694,1.7,4.1,5.8,2.2,2.9,1.4,2.7,7.5,15.2,98.0,101.0,
