Season,Age,Team,Lg,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
2001-02,23,UTA,NBA,C,4.0,4.0,47.0,9.4,0.583,0.0,0.111,9.0,7.6,8.3,0.0,0.0,0.0,17.5,21.7,0.0,0.0,0.0,0.039,-3.8,-1.4,-5.2,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-07,28,UTA,NBA,C,13.0,0.0,110.0,7.0,0.455,0.0,1.889,8.5,12.9,10.7,6.3,1.9,0.0,5.7,7.1,0.1,0.1,0.2,0.09,-3.0,1.5,-1.5,0.0,
2007-08,29,UTA,NBA,C,5.0,0.0,20.0,7.1,0.0,0.0,0.0,16.7,17.9,17.3,6.6,2.7,4.2,0.0,6.8,0.0,0.0,0.0,0.006,-2.0,0.9,-1.0,0.0,
2008-09,30,UTA,NBA,C,3.0,3.0,35.0,9.3,0.469,0.0,1.6,12.6,20.6,16.4,4.1,1.5,0.0,0.0,10.7,0.1,0.0,0.1,0.108,-3.3,-0.1,-3.4,0.0,
2009-10,31,PHO,NBA,C,11.0,10.0,115.0,1.3,0.378,0.0,0.133,9.6,8.2,8.9,0.0,0.5,0.7,15.9,7.5,0.0,0.0,0.0,-0.012,-5.4,-0.7,-6.2,-0.1,
5 Yrs,5 Yrs,5 Yrs,5 Yrs,,36.0,17.0,327.0,5.6,0.454,0.0,0.58,9.9,11.6,10.7,2.9,1.1,0.5,11.3,9.7,0.1,0.1,0.3,0.044,-3.9,0.1,-3.8,-0.2,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,39.0,745.0,5.6,0.454,0.0,0.58,9.9,11.6,10.7,2.9,1.1,0.5,11.3,9.7,0.3,0.3,0.7,0.044,-3.9,0.1,-3.8,-0.3,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UTA (4 Yrs),UTA (4 Yrs),UTA (4 Yrs),UTA (4 Yrs),,25.0,7.0,212.0,7.9,0.48,0.0,0.771,10.1,13.4,11.7,4.5,1.5,0.4,9.6,10.9,0.2,0.1,0.3,0.074,-3.1,0.6,-2.6,0.0,
PHO (1 Yr),PHO (1 Yr),PHO (1 Yr),PHO (1 Yr),,11.0,10.0,115.0,1.3,0.378,0.0,0.133,9.6,8.2,8.9,0.0,0.5,0.7,15.9,7.5,0.0,0.0,0.0,-0.012,-5.4,-0.7,-6.2,-0.1,
