Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2013-14,21,ORL,NBA,PG,80,44,2487,8.1,19.3,.419,1.5,4.7,.327,6.6,14.6,.448,.458,5.1,6.6,.780,0.9,5.9,6.8,6.7,2.7,0.8,5.3,4.3,22.8,94,106,ROY-2
2014-15,22,ORL,NBA,SG,72,71,2573,9.4,21.6,.436,1.7,4.9,.339,7.7,16.7,.464,.474,5.2,6.4,.819,1.0,5.0,6.0,5.9,2.4,0.4,4.1,3.7,25.7,101,108,
2015-16,23,ORL,NBA,SG,72,52,2379,8.9,20.4,.438,2.1,5.9,.348,6.9,14.5,.475,.489,4.3,5.2,.830,1.0,6.2,7.3,5.9,2.4,1.1,3.2,3.7,24.2,105,106,
2016-17,24,OKC,NBA,SG,67,67,2222,9.1,20.6,.442,2.8,7.8,.361,6.3,12.8,.491,.510,2.6,3.4,.753,0.9,5.6,6.4,3.9,1.7,0.5,2.6,3.4,23.6,106,109,
2017-18,25,IND,NBA,SG,75,75,2552,12.5,26.3,.477,3.2,8.5,.371,9.4,17.8,.528,.537,5.8,7.2,.799,0.9,6.7,7.6,6.3,3.5,1.1,4.3,3.4,34.0,110,104,"MVP-13,DPOY-15,MIP-1,AS,NBA3,DEF1"
2018-19,26,IND,NBA,SG,36,36,1147,10.6,25.1,.423,3.2,9.2,.343,7.5,15.9,.470,.486,4.4,6.0,.730,0.9,7.7,8.6,7.9,2.6,0.5,3.5,3.1,28.8,104,105,AS
2019-20,27,IND,NBA,SG,19,16,528,8.9,22.6,.394,3.0,9.6,.317,5.9,13.0,.451,.461,4.4,5.4,.814,0.8,6.1,6.9,5.1,1.6,0.4,4.3,3.3,25.3,94,110,
2020-21,28,3TM,NBA,SG,33,33,1080,10.3,25.4,.408,3.4,10.5,.326,6.9,14.8,.466,.476,4.6,6.1,.754,0.5,6.5,7.0,6.6,2.0,0.6,3.7,3.6,28.7,100,114,
2020-21,28,IND,NBA,SG,9,9,300,10.1,23.9,.421,3.9,10.9,.362,6.1,13.1,.470,.503,4.3,5.8,.730,0.2,7.9,8.0,6.0,2.4,0.3,2.8,3.6,28.4,104,111,
2020-21,28,HOU,NBA,SG,20,20,669,11.0,27.0,.407,3.5,10.8,.320,7.5,16.1,.465,.471,4.6,5.9,.783,0.6,6.2,6.7,7.0,1.7,0.7,3.6,3.2,30.0,100,115,
2020-21,28,MIA,NBA,SG,4,4,111,7.2,19.2,.372,1.8,7.6,.235,5.4,11.6,.462,.419,5.4,8.1,.667,1.3,4.9,6.3,6.3,3.1,0.9,6.3,5.8,21.5,86,109,
2021-22,29,MIA,NBA,SG,8,1,173,10.1,21.1,.479,4.3,10.4,.417,5.8,10.7,.541,.582,4.0,5.5,.737,0.9,5.8,6.7,8.1,1.4,0.3,4.6,3.8,28.6,113,111,
2022-23,30,MIA,NBA,SG,42,2,1106,7.2,18.2,.397,3.2,9.6,.330,4.1,8.6,.471,.484,2.7,3.6,.747,0.7,5.0,5.8,6.6,2.6,0.5,3.9,4.5,20.2,99,112,
2023-24,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury
10 Yrs,10 Yrs,10 Yrs,10 Yrs,,504,397,16247,9.6,22.0,.436,2.5,7.2,.347,7.1,14.8,.480,.493,4.5,5.7,.788,0.9,6.0,6.9,6.1,2.5,0.7,3.9,3.7,26.1,103,107,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IND (4 Yrs),IND (4 Yrs),IND (4 Yrs),IND (4 Yrs),,139,136,4527,11.4,25.4,.451,3.2,9.0,.356,8.3,16.4,.503,.514,5.1,6.6,.780,0.9,7.0,7.8,6.6,2.9,0.8,4.0,3.3,31.2,106,106,
ORL (3 Yrs),ORL (3 Yrs),ORL (3 Yrs),ORL (3 Yrs),,224,167,7439,8.8,20.4,.431,1.7,5.2,.339,7.1,15.3,.462,.474,4.9,6.0,.808,1.0,5.7,6.7,6.2,2.5,0.8,4.2,3.9,24.3,100,106,
MIA (3 Yrs),MIA (3 Yrs),MIA (3 Yrs),MIA (3 Yrs),,54,7,1390,7.6,18.6,.407,3.2,9.5,.336,4.4,9.1,.480,.492,3.0,4.2,.733,0.8,5.1,5.9,6.7,2.5,0.5,4.2,4.5,21.4,99,112,
OKC (1 Yr),OKC (1 Yr),OKC (1 Yr),OKC (1 Yr),,67,67,2222,9.1,20.6,.442,2.8,7.8,.361,6.3,12.8,.491,.510,2.6,3.4,.753,0.9,5.6,6.4,3.9,1.7,0.5,2.6,3.4,23.6,106,109,
HOU (1 Yr),HOU (1 Yr),HOU (1 Yr),HOU (1 Yr),,20,20,669,11.0,27.0,.407,3.5,10.8,.320,7.5,16.1,.465,.471,4.6,5.9,.783,0.6,6.2,6.7,7.0,1.7,0.7,3.6,3.2,30.0,100,115,
