Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
2017-18,25.0,IND,NBA,SG,1.0,0,15:00,3.0,8.0,0.375,1.0,6.0,0.167,0.0,0.0,,0.0,2.0,3.0,3.0,0.0,0.0,0.0,7.0
2018-19,26.0,IND,NBA,SG,,0,,,,,,,,,,,,,,,,,,
Career,,,NBA,,1.0,0,15,3.0,8.0,,1.0,6.0,,0.0,0.0,,0.0,2.0,3.0,3.0,0.0,0.0,0.0,7.0
