Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2016-17,24,OKC,NBA,SG,5.0,5.0,181.0,21.0,61.0,0.344,6.0,25.0,0.24,15.0,36.0,0.417,0.393,6.0,6.0,1.0,2.0,26.0,28.0,10.0,7.0,3.0,6.0,17.0,54.0,0.0,
2017-18,25,IND,NBA,SG,7.0,7.0,261.0,53.0,127.0,0.417,23.0,57.0,0.404,30.0,70.0,0.429,0.508,30.0,41.0,0.732,3.0,55.0,58.0,42.0,17.0,3.0,24.0,11.0,159.0,1.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-20,27,IND,NBA,SG,4.0,4.0,123.0,22.0,56.0,0.393,12.0,33.0,0.364,10.0,23.0,0.435,0.5,15.0,16.0,0.938,0.0,13.0,13.0,10.0,9.0,0.0,14.0,14.0,71.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-22,29,MIA,NBA,SG,15.0,1.0,368.0,50.0,136.0,0.368,17.0,62.0,0.274,33.0,74.0,0.446,0.43,42.0,53.0,0.792,4.0,47.0,51.0,31.0,19.0,4.0,25.0,29.0,159.0,0.0,
2022-23,30,MIA,NBA,SG,2.0,0.0,45.0,10.0,19.0,0.526,2.0,5.0,0.4,8.0,14.0,0.571,0.579,1.0,3.0,0.333,1.0,6.0,7.0,2.0,2.0,1.0,2.0,5.0,23.0,0.0,
5 Yrs,5 Yrs,5 Yrs,5 Yrs,,33.0,17.0,978.0,156.0,399.0,0.391,60.0,182.0,0.33,96.0,217.0,0.442,0.466,94.0,119.0,0.79,10.0,147.0,157.0,95.0,54.0,11.0,71.0,76.0,466.0,1.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,42.0,2430.0,388.0,991.0,0.391,149.0,452.0,0.33,239.0,539.0,0.442,0.466,234.0,296.0,0.79,25.0,365.0,390.0,236.0,134.0,27.0,176.0,189.0,1158.0,2.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIA (2 Yrs),MIA (2 Yrs),MIA (2 Yrs),MIA (2 Yrs),,17.0,1.0,413.0,60.0,155.0,0.387,19.0,67.0,0.284,41.0,88.0,0.466,0.448,43.0,56.0,0.768,5.0,53.0,58.0,33.0,21.0,5.0,27.0,34.0,182.0,0.0,
IND (2 Yrs),IND (2 Yrs),IND (2 Yrs),IND (2 Yrs),,11.0,11.0,384.0,75.0,183.0,0.41,35.0,90.0,0.389,40.0,93.0,0.43,0.505,45.0,57.0,0.789,3.0,68.0,71.0,52.0,26.0,3.0,38.0,25.0,230.0,1.0,
OKC (1 Yr),OKC (1 Yr),OKC (1 Yr),OKC (1 Yr),,5.0,5.0,181.0,21.0,61.0,0.344,6.0,25.0,0.24,15.0,36.0,0.417,0.393,6.0,6.0,1.0,2.0,26.0,28.0,10.0,7.0,3.0,6.0,17.0,54.0,0.0,
