0
2010-11 NBA 1.4 (20th)
2013-14 NBA 1.5 (20th)
2014-15 NBA 1.6 (20th)
2015-16 NBA 2.1 (4th)
2019-20 NBA 1.4 (20th)
Career NBA Playoffs 1.3 (94th)
