"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Position Estimate', 'PG%')","('Position Estimate', 'SG%')","('Position Estimate', 'SF%')","('Position Estimate', 'PF%')","('Position Estimate', 'C%')","('+/- Per 100 Poss', 'OnCourt')","('+/- Per 100 Poss', 'On-Off')","('Turnovers', 'BadPass')","('Turnovers', 'LostBall')","('Fouls Committed', 'Shoot')","('Fouls Committed', 'Off.')","('Fouls Drawn', 'Shoot')","('Fouls Drawn', 'Off.')","('Misc.', 'PGA')","('Misc.', 'And1')","('Misc.', 'Blkd')","('Unnamed: 24_level_0', 'Awards')"
2006-07,22,SAC,NBA,PG,42.0,0.0,359.0,79.0,21.0,0.0,0.0,0.0,-7.4,-6.1,8.0,5.0,12.0,0.0,6.0,5.0,33.0,2.0,5.0,
2007-08,23,SAC,NBA,PG,74.0,0.0,876.0,99.0,1.0,0.0,0.0,0.0,-7.4,-6.6,34.0,13.0,31.0,3.0,21.0,10.0,115.0,4.0,13.0,
2008-09,24,2TM,NBA,PG,27.0,0.0,300.0,83.0,17.0,0.0,0.0,0.0,-6.6,1.4,7.0,5.0,15.0,0.0,8.0,4.0,51.0,0.0,5.0,
2008-09,24,SAC,NBA,PG,20.0,0.0,227.0,78.0,22.0,0.0,0.0,0.0,-5.8,3.9,2.0,3.0,12.0,0.0,6.0,2.0,27.0,0.0,4.0,
2008-09,24,TOR,NBA,PG,7.0,0.0,73.0,100.0,0.0,0.0,0.0,0.0,-9.0,-6.2,5.0,2.0,3.0,0.0,2.0,2.0,24.0,0.0,1.0,
3 Yrs,3 Yrs,3 Yrs,3 Yrs,,143.0,0.0,1535.0,91.0,9.0,0.0,0.0,0.0,-7.2,-4.9,49.0,23.0,58.0,3.0,35.0,19.0,199.0,6.0,23.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,0.0,880.0,91.0,9.0,0.0,0.0,0.0,-7.2,-4.9,28.0,13.0,33.0,2.0,20.0,11.0,114.0,3.0,13.0,
,,,,,,,,,,,,,,,,,,,,,,,,
SAC (3 Yrs),SAC (3 Yrs),SAC (3 Yrs),SAC (3 Yrs),,136.0,0.0,1462.0,90.0,10.0,0.0,0.0,0.0,-7.2,-4.8,44.0,21.0,55.0,3.0,33.0,17.0,175.0,6.0,22.0,
TOR (1 Yr),TOR (1 Yr),TOR (1 Yr),TOR (1 Yr),,7.0,0.0,73.0,100.0,0.0,0.0,0.0,0.0,-9.0,-6.2,5.0,2.0,3.0,0.0,2.0,2.0,24.0,0.0,1.0,
