"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Round')","('Unnamed: 5_level_0', 'Opp')","('Unnamed: 6_level_0', 'W/L')","('Unnamed: 7_level_0', 'G')","('Per Game', 'MP')","('Per Game', 'PTS')","('Per Game', 'TRB')","('Per Game', 'AST')","('Per Game', 'STL')","('Per Game', 'BLK')","('Totals', 'FG')","('Totals', 'FGA')","('Totals', 'FG%')","('Totals', '3P')","('Totals', '3PA')","('Totals', '2P')","('Totals', '2PA')","('Totals', '2P%')","('Totals', 'eFG%')","('Totals', 'FT')","('Totals', 'FTA')","('Totals', 'FT%')","('Totals', 'ORB')","('Totals', 'DRB')","('Totals', 'TRB')","('Totals', 'AST')","('Totals', 'STL')","('Totals', 'BLK')","('Totals', 'TOV')","('Totals', 'PF')","('Totals', 'PTS')","('Unnamed: 35_level_0', 'Awards')"
2004-05,25,WAS,NBA,EC1,CHI,W (4-2),6.0,26.8,9.0,6.8,1.0,1.3,1.8,19.0,30.0,0.633,0.0,0.0,19.0,30.0,0.633,0.633,16.0,27.0,0.593,20.0,21.0,41.0,6.0,8.0,11.0,7.0,22.0,54.0,
2004-05,25,WAS,NBA,ECS,MIA,L (0-4),4.0,33.3,13.0,8.8,1.0,1.5,2.3,20.0,42.0,0.476,0.0,0.0,20.0,42.0,0.476,0.476,12.0,17.0,0.706,15.0,20.0,35.0,4.0,6.0,9.0,3.0,18.0,52.0,
2005-06,26,WAS,NBA,EC1,CLE,L (2-4),6.0,25.8,7.2,3.2,0.8,0.3,1.8,15.0,22.0,0.682,0.0,0.0,15.0,22.0,0.682,0.682,13.0,25.0,0.52,7.0,12.0,19.0,5.0,2.0,11.0,7.0,22.0,43.0,
2006-07,27,WAS,NBA,EC1,CLE,L (0-4),3.0,11.3,4.3,1.7,0.3,0.3,0.0,5.0,7.0,0.714,0.0,0.0,5.0,7.0,0.714,0.714,3.0,4.0,0.75,3.0,2.0,5.0,1.0,1.0,0.0,1.0,7.0,13.0,
2007-08,28,WAS,NBA,EC1,CLE,L (2-4),6.0,29.7,12.0,6.7,0.8,0.7,1.5,26.0,44.0,0.591,0.0,0.0,26.0,44.0,0.591,0.591,20.0,25.0,0.8,13.0,27.0,40.0,5.0,4.0,9.0,6.0,25.0,72.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,30,DAL,NBA,WC1,SAS,L (2-4),6.0,23.2,6.0,6.2,0.5,1.2,1.7,12.0,21.0,0.571,0.0,0.0,12.0,21.0,0.571,0.571,12.0,20.0,0.6,18.0,19.0,37.0,3.0,7.0,10.0,3.0,14.0,36.0,
2010-11,31,DAL,NBA,WC1,POR,W (4-2),6.0,18.8,2.5,5.2,0.2,0.2,1.2,6.0,11.0,0.545,0.0,0.0,6.0,11.0,0.545,0.545,3.0,15.0,0.2,17.0,14.0,31.0,1.0,1.0,7.0,5.0,16.0,15.0,
2010-11,31,DAL,NBA,WCS,LAL,W (4-0),4.0,15.5,2.8,5.8,0.5,0.0,1.3,4.0,7.0,0.571,0.0,0.0,4.0,7.0,0.571,0.571,3.0,5.0,0.6,10.0,13.0,23.0,2.0,0.0,5.0,6.0,12.0,11.0,
2010-11,31,DAL,NBA,WCF,OKC,W (4-1),5.0,14.8,5.0,2.4,0.2,0.0,0.6,7.0,10.0,0.7,0.0,0.0,7.0,10.0,0.7,0.7,11.0,17.0,0.647,5.0,7.0,12.0,1.0,0.0,3.0,1.0,14.0,25.0,
2010-11,31,DAL,NBA,FIN,MIA,W (4-2),3.0,8.3,1.7,2.3,0.0,0.3,1.0,1.0,3.0,0.333,0.0,0.0,1.0,3.0,0.333,0.333,3.0,6.0,0.5,2.0,5.0,7.0,0.0,1.0,3.0,1.0,6.0,5.0,
2011-12,32,DAL,NBA,WC1,OKC,L (0-4),4.0,15.3,3.3,3.3,0.3,0.3,0.5,4.0,14.0,0.286,0.0,0.0,4.0,14.0,0.286,0.286,5.0,8.0,0.625,7.0,6.0,13.0,1.0,1.0,2.0,2.0,8.0,13.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,35,CLE,NBA,ECF,ATL,W (4-0),1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
8 Yrs (12 Series),8 Yrs (12 Series),8 Yrs (12 Series),8 Yrs (12 Series),8 Yrs (12 Series),8 Yrs (12 Series),6-6,54.0,21.1,6.3,4.9,0.5,0.6,1.3,119.0,212.0,0.561,0.0,0.0,119.0,212.0,0.561,0.561,101.0,169.0,0.598,117.0,146.0,263.0,29.0,31.0,70.0,42.0,164.0,339.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WC1 (3 Series),WC1 (3 Series),WC1 (3 Series),WC1 (3 Series),WC1 (3 Series),WC1 (3 Series),1-2,16.0,19.6,4.0,5.1,0.3,0.6,1.2,22.0,46.0,0.478,0.0,0.0,22.0,46.0,0.478,0.478,20.0,43.0,0.465,42.0,39.0,81.0,5.0,9.0,19.0,10.0,38.0,64.0,
EC1 (4 Series),EC1 (4 Series),EC1 (4 Series),EC1 (4 Series),EC1 (4 Series),EC1 (4 Series),1-3,21.0,25.1,8.7,5.0,0.8,0.7,1.5,65.0,103.0,0.631,0.0,0.0,65.0,103.0,0.631,0.631,52.0,81.0,0.642,43.0,62.0,105.0,17.0,15.0,31.0,21.0,76.0,182.0,
WCS (1 Series),WCS (1 Series),WCS (1 Series),WCS (1 Series),WCS (1 Series),WCS (1 Series),1-0,4.0,15.5,2.8,5.8,0.5,0.0,1.3,4.0,7.0,0.571,0.0,0.0,4.0,7.0,0.571,0.571,3.0,5.0,0.6,10.0,13.0,23.0,2.0,0.0,5.0,6.0,12.0,11.0,
ECS (1 Series),ECS (1 Series),ECS (1 Series),ECS (1 Series),ECS (1 Series),ECS (1 Series),0-1,4.0,33.3,13.0,8.8,1.0,1.5,2.3,20.0,42.0,0.476,0.0,0.0,20.0,42.0,0.476,0.476,12.0,17.0,0.706,15.0,20.0,35.0,4.0,6.0,9.0,3.0,18.0,52.0,
WCF (1 Series),WCF (1 Series),WCF (1 Series),WCF (1 Series),WCF (1 Series),WCF (1 Series),1-0,5.0,14.8,5.0,2.4,0.2,0.0,0.6,7.0,10.0,0.7,0.0,0.0,7.0,10.0,0.7,0.7,11.0,17.0,0.647,5.0,7.0,12.0,1.0,0.0,3.0,1.0,14.0,25.0,
ECF (1 Series),ECF (1 Series),ECF (1 Series),ECF (1 Series),ECF (1 Series),ECF (1 Series),1-0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
FIN (1 Series),FIN (1 Series),FIN (1 Series),FIN (1 Series),FIN (1 Series),FIN (1 Series),1-0,3.0,8.3,1.7,2.3,0.0,0.3,1.0,1.0,3.0,0.333,0.0,0.0,1.0,3.0,0.333,0.333,3.0,6.0,0.5,2.0,5.0,7.0,0.0,1.0,3.0,1.0,6.0,5.0,
