Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2022-23,20,MIN,NBA,SF,1,0,6,0.0,8.5,0.0,0.0,8.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,8.5,8.5,8.5,0.0,0,78,
2023-24,21,MIN,NBA,SF,5,0,18,5.8,26.1,0.222,5.8,14.5,0.4,0.0,11.6,0.0,0.333,0.0,0.0,2.9,11.6,14.5,8.7,0.0,0.0,0.0,5.8,17.4,97,115,
2024-25,22,MIN,NBA,SF,5,0,23,4.4,17.5,0.25,2.2,13.2,0.167,2.2,4.4,0.5,0.313,0.0,0.0,0.0,0.0,0.0,4.4,0.0,2.2,4.4,2.2,11.0,65,119,
3 Yrs,3 Yrs,3 Yrs,3 Yrs,,11,0,47,4.4,19.6,0.222,3.3,13.1,0.25,1.1,6.5,0.167,0.306,0.0,0.0,1.1,4.4,5.4,5.4,2.2,2.2,3.3,4.4,12.0,72,112,
