Season,Team,Lg,Salary
2022-23,Minnesota Timberwolves,NBA,"$1,017,781"
2023-24,Minnesota Timberwolves,NBA,"$1,719,864"
2024-25,Minnesota Timberwolves,NBA,"$2,019,699"
Career,(may be incomplete),,"$4,757,344"
