Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2022-23,20,MIN,NBA,SF,1,0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,
2023-24,21,MIN,NBA,SF,5,0,3.6,0.4,1.8,0.222,0.4,1.0,0.4,0.0,0.8,0.0,0.333,0.0,0.0,0.2,0.8,1.0,0.6,0.0,0.0,0.0,0.4,1.2,
2024-25,22,MIN,NBA,SF,5,0,4.6,0.4,1.6,0.25,0.2,1.2,0.167,0.2,0.4,0.5,0.313,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.2,0.4,0.2,1.0,
3 Yrs,3 Yrs,3 Yrs,3 Yrs,,11,0,4.3,0.4,1.6,0.222,0.3,1.1,0.25,0.1,0.5,0.167,0.306,0.0,0.0,0.1,0.4,0.5,0.5,0.2,0.2,0.3,0.4,1.0,
