Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2000-01,20,CHI,NBA,PG,61,8,1050,5.5,15.6,.352,2.1,6.0,.350,3.4,9.6,.353,.419,1.4,1.7,.794,0.5,4.1,4.6,7.2,2.2,0.7,4.4,3.5,14.4,84,108,
2001-02,21,CHI,NBA,PG,23,6,481,9.8,20.6,.476,2.9,6.4,.448,6.9,14.2,.488,.545,1.1,1.4,.769,0.6,3.2,3.7,6.1,2.0,0.6,3.5,2.0,23.6,102,110,
2002-03,22,CHI,NBA,PG,80,31,1992,8.6,20.8,.413,2.2,6.2,.355,6.4,14.6,.438,.467,2.7,3.3,.806,0.5,4.2,4.8,8.6,2.0,0.6,3.5,3.2,22.1,101,107,
2003-04,23,CHI,NBA,SG,80,73,2811,9.4,24.4,.386,3.1,9.7,.317,6.4,14.8,.432,.449,3.7,4.4,.833,0.9,4.4,5.2,7.5,2.1,0.5,3.6,3.0,25.6,99,105,
2004-05,24,NYK,NBA,SG,70,67,2688,8.6,21.6,.398,3.6,10.1,.361,5.0,11.5,.431,.483,3.6,4.3,.843,0.6,3.3,4.0,5.9,1.8,0.4,2.9,2.7,24.4,106,111,
2005-06,25,NYK,NBA,SG,79,27,2555,7.6,18.2,.416,2.1,6.1,.345,5.5,12.1,.452,.474,6.1,7.4,.826,0.7,4.4,5.1,6.2,1.8,0.3,3.6,3.1,23.3,109,112,6MOY-14
2006-07,26,NYK,NBA,SG,59,36,2198,8.5,21.3,.400,2.5,7.7,.320,6.0,13.6,.445,.458,5.5,6.5,.838,1.1,3.5,4.5,6.2,1.4,0.2,3.9,2.7,25.0,105,112,
2007-08,27,NYK,NBA,SG,80,80,3190,9.4,22.8,.410,2.9,8.1,.356,6.5,14.7,.439,.473,5.4,6.3,.864,0.6,2.8,3.4,6.5,1.3,0.3,3.2,2.4,27.0,109,115,
2008-09,28,2TM,NBA,PG,65,65,2479,8.3,20.2,.410,2.8,7.8,.360,5.5,12.4,.441,.479,5.9,6.8,.872,0.5,3.4,3.8,5.7,1.1,0.3,2.9,1.8,25.3,110,117,
2008-09,28,NYK,NBA,SG,11,11,392,9.2,21.4,.432,4.4,9.8,.455,4.8,11.7,.413,.536,4.4,5.8,.761,0.3,1.9,2.2,6.1,1.1,0.0,3.3,1.6,27.4,111,115,
2008-09,28,GSW,NBA,PG,54,54,2087,8.1,20.0,.406,2.5,7.4,.338,5.6,12.6,.446,.468,6.2,7.0,.889,0.5,3.6,4.1,5.6,1.1,0.3,2.9,1.9,24.9,110,117,
2009-10,29,ATL,NBA,SG,79,0,2460,10.7,23.9,.449,3.5,9.2,.382,7.2,14.7,.491,.523,5.8,6.8,.857,0.7,3.6,4.4,5.2,1.3,0.3,3.0,2.9,30.9,114,110,6MOY-1
2010-11,30,ATL,NBA,SG,76,0,2297,8.6,20.4,.421,2.8,8.2,.341,5.8,12.3,.474,.489,5.2,6.1,.854,0.5,2.5,3.0,5.6,1.3,0.3,3.4,2.3,25.2,105,111,6MOY-5
2011-12,31,POR,NBA,PG,60,6,1613,9.2,24.0,.384,2.6,8.5,.308,6.6,15.6,.426,.438,6.2,6.7,.927,0.5,3.3,3.8,6.2,1.8,0.5,3.6,2.4,27.3,102,109,6MOY-11
2012-13,32,LAC,NBA,SG,76,0,2230,10.5,24.0,.438,3.5,9.4,.376,7.0,14.6,.477,.511,5.1,5.9,.871,0.5,2.5,3.0,4.6,1.9,0.3,3.4,1.7,29.6,109,108,6MOY-2
2013-14,33,LAC,NBA,SG,69,24,2094,10.1,24.2,.416,3.8,10.7,.361,6.2,13.5,.460,.496,6.7,7.7,.866,0.8,3.0,3.8,5.3,1.4,0.3,3.2,2.9,30.6,110,109,6MOY-1
2014-15,34,LAC,NBA,SG,64,4,1703,9.9,25.0,.396,3.5,10.8,.327,6.3,14.1,.448,.467,6.8,7.5,.901,0.5,3.2,3.7,4.7,1.8,0.4,2.7,3.2,30.1,106,109,6MOY-3
2015-16,35,LAC,NBA,SG,79,5,2126,8.9,22.1,.404,2.8,8.1,.340,6.2,14.0,.440,.466,5.8,6.4,.904,0.5,2.9,3.4,4.3,1.2,0.3,2.7,2.9,26.4,104,109,6MOY-1
2016-17,36,LAC,NBA,SG,82,1,2157,8.3,20.2,.413,2.7,7.5,.360,5.6,12.7,.443,.479,4.0,4.7,.857,0.4,2.6,3.0,5.0,1.4,0.3,3.1,2.7,23.4,102,112,6MOY-7
2017-18,37,MIN,NBA,SG,80,0,1653,9.3,22.4,.415,3.1,9.5,.331,6.2,12.9,.477,.485,3.1,3.4,.903,0.6,2.4,3.0,5.6,1.2,0.3,2.9,2.6,24.9,104,116,
2018-19,38,PHO,NBA,SG,64,0,1211,6.9,17.3,.397,2.6,8.0,.332,4.2,9.3,.453,.474,3.7,4.3,.845,0.3,3.0,3.4,9.0,1.3,0.5,3.9,3.0,20.0,102,119,
2019-20,39,BRK,NBA,SG,1,0,6,15.8,31.5,.500,7.9,15.8,.500,7.9,15.8,.500,.625,0.0,0.0,,0.0,0.0,0.0,23.7,0.0,0.0,0.0,7.9,39.4,155,118,
,,,,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
20 Yrs,20 Yrs,20 Yrs,20 Yrs,,1327,433,38994,8.9,21.8,.410,2.9,8.4,.348,6.0,13.4,.449,.477,4.9,5.7,.862,0.6,3.3,3.9,6.0,1.6,0.4,3.3,2.7,25.7,106,111,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAC (5 Yrs),LAC (5 Yrs),LAC (5 Yrs),LAC (5 Yrs),,370,34,10310,9.5,23.0,.414,3.3,9.2,.354,6.3,13.8,.455,.485,5.6,6.4,.880,0.5,2.8,3.4,4.8,1.5,0.3,3.0,2.6,27.9,106,109,
NYK (5 Yrs),NYK (5 Yrs),NYK (5 Yrs),NYK (5 Yrs),,299,221,11023,8.6,21.1,.407,2.9,8.1,.353,5.7,13.0,.441,.475,5.1,6.1,.840,0.7,3.4,4.1,6.2,1.6,0.3,3.4,2.7,25.2,108,113,
CHI (4 Yrs),CHI (4 Yrs),CHI (4 Yrs),CHI (4 Yrs),,244,118,6334,8.6,21.6,.397,2.6,7.7,.339,5.9,13.8,.429,.458,2.8,3.4,.820,0.7,4.2,4.9,7.7,2.1,0.6,3.7,3.1,22.5,98,107,
ATL (2 Yrs),ATL (2 Yrs),ATL (2 Yrs),ATL (2 Yrs),,155,0,4757,9.7,22.3,.437,3.2,8.7,.363,6.5,13.5,.484,.508,5.5,6.5,.856,0.6,3.1,3.7,5.4,1.3,0.3,3.2,2.6,28.1,110,110,
MIN (1 Yr),MIN (1 Yr),MIN (1 Yr),MIN (1 Yr),,80,0,1653,9.3,22.4,.415,3.1,9.5,.331,6.2,12.9,.477,.485,3.1,3.4,.903,0.6,2.4,3.0,5.6,1.2,0.3,2.9,2.6,24.9,104,116,
PHO (1 Yr),PHO (1 Yr),PHO (1 Yr),PHO (1 Yr),,64,0,1211,6.9,17.3,.397,2.6,8.0,.332,4.2,9.3,.453,.474,3.7,4.3,.845,0.3,3.0,3.4,9.0,1.3,0.5,3.9,3.0,20.0,102,119,
POR (1 Yr),POR (1 Yr),POR (1 Yr),POR (1 Yr),,60,6,1613,9.2,24.0,.384,2.6,8.5,.308,6.6,15.6,.426,.438,6.2,6.7,.927,0.5,3.3,3.8,6.2,1.8,0.5,3.6,2.4,27.3,102,109,
GSW (1 Yr),GSW (1 Yr),GSW (1 Yr),GSW (1 Yr),,54,54,2087,8.1,20.0,.406,2.5,7.4,.338,5.6,12.6,.446,.468,6.2,7.0,.889,0.5,3.6,4.1,5.6,1.1,0.3,2.9,1.9,24.9,110,117,
BRK (1 Yr),BRK (1 Yr),BRK (1 Yr),BRK (1 Yr),,1,0,6,15.8,31.5,.500,7.9,15.8,.500,7.9,15.8,.500,.625,0.0,0.0,,0.0,0.0,0.0,23.7,0.0,0.0,0.0,7.9,39.4,155,118,
