Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2021-22,22,CHI,NBA,SG,5,1,86,3.3,10.9,0.308,1.3,5.4,0.231,2.1,5.4,0.385,0.365,0.4,0.4,1.0,1.7,3.8,5.4,4.6,0.4,0.0,1.3,2.1,8.4,
1 Yr,1 Yr,1 Yr,1 Yr,,5,1,86,3.3,10.9,0.308,1.3,5.4,0.231,2.1,5.4,0.385,0.365,0.4,0.4,1.0,1.7,3.8,5.4,4.6,0.4,0.0,1.3,2.1,8.4,
