"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Unnamed: 22_level_0', 'Awards')"
2011-12,23,OKC,NBA,C,5.0,0.0,25.0,0.444,0.444,0.444,0.5,0.465,0.444,0.0,99.0,93.0,91.0,66.0,88.0,161.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,
2015-16,27,LAC,NBA,C,6.0,0.0,77.0,0.667,0.667,0.667,0.5,0.652,0.4,0.0,147.0,136.0,133.0,66.0,120.0,145.0,0.0,
2 Yrs,2 Yrs,2 Yrs,2 Yrs,,11.0,0.0,102.0,0.583,0.583,0.583,0.5,0.581,0.417,0.0,130.0,120.0,117.0,66.0,108.0,151.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,
LAC (1 Yr),LAC (1 Yr),LAC (1 Yr),LAC (1 Yr),,6.0,0.0,77.0,0.667,0.667,0.667,0.5,0.652,0.4,0.0,147.0,136.0,133.0,66.0,120.0,145.0,0.0,
OKC (1 Yr),OKC (1 Yr),OKC (1 Yr),OKC (1 Yr),,5.0,0.0,25.0,0.444,0.444,0.444,0.5,0.465,0.444,0.0,99.0,93.0,91.0,66.0,88.0,161.0,0.0,
