"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Unnamed: 24_level_0', 'Awards')"
2015-16,26,MIA,NBA,C,10.0,10.0,291.0,0.681,0.681,,0.681,0.591,0.679,0.638,0.0,151.0,139.0,,136.0,78.0,125.0,231.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,28,MIA,NBA,C,5.0,5.0,77.0,0.45,0.45,,0.45,0.615,0.505,0.65,0.0,98.0,88.0,,86.0,80.0,91.0,258.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2019-20,30,POR,NBA,C,5.0,3.0,106.0,0.542,0.522,1.0,0.563,0.5,0.564,0.583,0.042,118.0,100.0,279.0,106.0,65.0,100.0,224.0,11.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2021-22,32,UTA,NBA,C,6.0,0.0,65.0,0.417,0.417,,0.417,0.25,0.4,0.333,0.0,90.0,78.0,,78.0,32.0,71.0,134.0,0.0,
4 Yrs,4 Yrs,4 Yrs,4 Yrs,,26.0,18.0,539.0,0.592,0.589,1.0,0.596,0.56,0.604,0.6,0.008,129.0,117.0,279.0,117.0,74.0,110.0,225.0,2.0,
,,,,,,,,,,,,,,,,,,,,,,,,
MIA (2 Yrs),MIA (2 Yrs),MIA (2 Yrs),MIA (2 Yrs),,15.0,15.0,368.0,0.629,0.629,,0.629,0.596,0.64,0.64,0.0,138.0,127.0,,124.0,79.0,118.0,237.0,0.0,
UTA (1 Yr),UTA (1 Yr),UTA (1 Yr),UTA (1 Yr),,6.0,0.0,65.0,0.417,0.417,,0.417,0.25,0.4,0.333,0.0,90.0,78.0,,78.0,32.0,71.0,134.0,0.0,
POR (1 Yr),POR (1 Yr),POR (1 Yr),POR (1 Yr),,5.0,3.0,106.0,0.542,0.522,1.0,0.563,0.5,0.564,0.583,0.042,118.0,100.0,279.0,106.0,65.0,100.0,224.0,11.0,
