Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2020-21,22,WAS,NBA,C,5.0,2.0,23.4,4.4,5.2,0.846,0.0,0.0,4.4,5.2,0.846,0.846,3.0,4.8,0.625,2.8,3.0,5.8,0.6,1.0,2.0,0.6,3.4,11.8,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-24,25,DAL,NBA,PF,22.0,22.0,20.2,3.5,5.6,0.634,0.0,0.0,3.5,5.6,0.634,0.634,1.9,3.0,0.631,1.9,3.6,5.5,0.7,0.3,1.5,0.9,1.7,9.0,
2 Yrs,2 Yrs,2 Yrs,2 Yrs,,27.0,24.0,20.8,3.7,5.5,0.671,0.0,0.0,3.7,5.5,0.671,0.671,2.1,3.3,0.629,2.1,3.5,5.6,0.7,0.4,1.6,0.8,2.0,9.5,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DAL (1 Yr),DAL (1 Yr),DAL (1 Yr),DAL (1 Yr),,22.0,22.0,20.2,3.5,5.6,0.634,0.0,0.0,3.5,5.6,0.634,0.634,1.9,3.0,0.631,1.9,3.6,5.5,0.7,0.3,1.5,0.9,1.7,9.0,
WAS (1 Yr),WAS (1 Yr),WAS (1 Yr),WAS (1 Yr),,5.0,2.0,23.4,4.4,5.2,0.846,0.0,0.0,4.4,5.2,0.846,0.846,3.0,4.8,0.625,2.8,3.0,5.8,0.6,1.0,2.0,0.6,3.4,11.8,
