Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2009-10,22,POR,NBA,PF,5.0,0.0,42.0,7.7,12.9,0.6,0.0,0.9,0.0,7.7,12.0,0.643,0.6,4.3,5.1,0.833,4.3,6.9,11.1,0.0,4.3,0.0,2.6,8.6,19.7,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12,24,MEM,NBA,PF,7.0,0.0,49.0,2.9,8.1,0.364,0.0,0.0,,2.9,8.1,0.364,0.364,0.0,0.0,,4.4,3.7,8.1,0.0,0.7,1.5,0.7,2.2,5.9,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,27,NOP,NBA,PF,4.0,0.0,75.0,4.3,5.3,0.818,0.0,0.0,,4.3,5.3,0.818,0.818,1.4,1.4,1.0,1.9,6.7,8.6,1.0,1.4,1.9,0.0,3.4,10.1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-19,31,SAS,NBA,PF,5.0,0.0,13.0,5.5,8.3,0.667,5.5,5.5,1.0,0.0,2.8,0.0,1.0,0.0,0.0,,5.5,11.1,16.6,0.0,0.0,0.0,0.0,0.0,16.6,
4 Yrs,4 Yrs,4 Yrs,4 Yrs,,21.0,0.0,179.0,4.8,8.0,0.6,0.4,0.6,0.667,4.4,7.4,0.595,0.625,1.6,1.8,0.889,3.4,6.2,9.7,0.4,1.8,1.2,0.8,4.0,11.7,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MEM (1 Yr),MEM (1 Yr),MEM (1 Yr),MEM (1 Yr),,7.0,0.0,49.0,2.9,8.1,0.364,0.0,0.0,,2.9,8.1,0.364,0.364,0.0,0.0,,4.4,3.7,8.1,0.0,0.7,1.5,0.7,2.2,5.9,
POR (1 Yr),POR (1 Yr),POR (1 Yr),POR (1 Yr),,5.0,0.0,42.0,7.7,12.9,0.6,0.0,0.9,0.0,7.7,12.0,0.643,0.6,4.3,5.1,0.833,4.3,6.9,11.1,0.0,4.3,0.0,2.6,8.6,19.7,
SAS (1 Yr),SAS (1 Yr),SAS (1 Yr),SAS (1 Yr),,5.0,0.0,13.0,5.5,8.3,0.667,5.5,5.5,1.0,0.0,2.8,0.0,1.0,0.0,0.0,,5.5,11.1,16.6,0.0,0.0,0.0,0.0,0.0,16.6,
NOP (1 Yr),NOP (1 Yr),NOP (1 Yr),NOP (1 Yr),,4.0,0.0,75.0,4.3,5.3,0.818,0.0,0.0,,4.3,5.3,0.818,0.818,1.4,1.4,1.0,1.9,6.7,8.6,1.0,1.4,1.9,0.0,3.4,10.1,
