Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2013-14,23,BRK,NBA,C,10.0,0.0,114.0,7.0,16.0,0.438,0.0,0.0,,7.0,16.0,0.438,0.438,8.0,18.0,0.444,5.0,18.0,23.0,2.0,3.0,7.0,9.0,24.0,22.0,0.0,
2014-15,24,BRK,NBA,C,6.0,0.0,49.0,4.0,6.0,0.667,0.0,0.0,,4.0,6.0,0.667,0.667,4.0,11.0,0.364,2.0,6.0,8.0,2.0,4.0,2.0,3.0,10.0,12.0,0.0,
2015-16,25,POR,NBA,C,11.0,11.0,306.0,28.0,70.0,0.4,0.0,0.0,,28.0,70.0,0.4,0.4,21.0,33.0,0.636,37.0,93.0,130.0,53.0,7.0,11.0,25.0,42.0,77.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-19,28,DEN,NBA,C,14.0,0.0,218.0,24.0,47.0,0.511,0.0,1.0,0.0,24.0,46.0,0.522,0.511,16.0,28.0,0.571,26.0,36.0,62.0,21.0,7.0,10.0,8.0,39.0,64.0,0.0,
2019-20,29,DEN,NBA,C,19.0,0.0,206.0,19.0,39.0,0.487,0.0,1.0,0.0,19.0,38.0,0.5,0.487,8.0,12.0,0.667,31.0,30.0,61.0,25.0,4.0,8.0,11.0,40.0,46.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-23,32,LAC,NBA,C,5.0,0.0,91.0,14.0,16.0,0.875,0.0,0.0,,14.0,16.0,0.875,0.875,13.0,14.0,0.929,16.0,18.0,34.0,9.0,2.0,2.0,3.0,15.0,41.0,0.0,
2023-24,33,LAC,NBA,C,6.0,0.0,66.0,7.0,18.0,0.389,0.0,0.0,,7.0,18.0,0.389,0.389,5.0,8.0,0.625,7.0,13.0,20.0,4.0,3.0,2.0,2.0,13.0,19.0,0.0,
7 Yrs,7 Yrs,7 Yrs,7 Yrs,,71.0,11.0,1050.0,103.0,212.0,0.486,0.0,2.0,0.0,103.0,210.0,0.49,0.486,75.0,124.0,0.605,124.0,214.0,338.0,116.0,30.0,42.0,61.0,183.0,281.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,13.0,1213.0,119.0,245.0,0.486,0.0,2.0,0.0,119.0,243.0,0.49,0.486,87.0,143.0,0.605,143.0,247.0,390.0,134.0,35.0,49.0,70.0,211.0,325.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEN (2 Yrs),DEN (2 Yrs),DEN (2 Yrs),DEN (2 Yrs),,33.0,0.0,424.0,43.0,86.0,0.5,0.0,2.0,0.0,43.0,84.0,0.512,0.5,24.0,40.0,0.6,57.0,66.0,123.0,46.0,11.0,18.0,19.0,79.0,110.0,0.0,
BRK (2 Yrs),BRK (2 Yrs),BRK (2 Yrs),BRK (2 Yrs),,16.0,0.0,163.0,11.0,22.0,0.5,0.0,0.0,,11.0,22.0,0.5,0.5,12.0,29.0,0.414,7.0,24.0,31.0,4.0,7.0,9.0,12.0,34.0,34.0,0.0,
LAC (2 Yrs),LAC (2 Yrs),LAC (2 Yrs),LAC (2 Yrs),,11.0,0.0,157.0,21.0,34.0,0.618,0.0,0.0,,21.0,34.0,0.618,0.618,18.0,22.0,0.818,23.0,31.0,54.0,13.0,5.0,4.0,5.0,28.0,60.0,0.0,
POR (1 Yr),POR (1 Yr),POR (1 Yr),POR (1 Yr),,11.0,11.0,306.0,28.0,70.0,0.4,0.0,0.0,,28.0,70.0,0.4,0.4,21.0,33.0,0.636,37.0,93.0,130.0,53.0,7.0,11.0,25.0,42.0,77.0,0.0,
