Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2017-18,22,IND,NBA,PG,1,0,2,1,1,1.000,0,0,,1,1,1.000,1.000,0,0,,0,1,1,0,0,0,0,1,2,0,
2018-19,23,IND,NBA,PG,23,2,210,22,64,.344,7,27,.259,15,37,.405,.398,15,24,.625,9,15,24,10,12,5,10,26,66,0,
2019-20,24,IND,NBA,SG,31,3,447,61,142,.430,14,53,.264,47,89,.528,.479,16,29,.552,11,35,46,55,15,9,22,44,152,0,
2020-21,25,IND,NBA,SG,53,24,861,148,282,.525,35,88,.398,113,194,.582,.587,68,83,.819,18,76,94,49,33,10,51,88,399,0,
2021-22,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury
2022-23,27,BRK,NBA,SG,53,12,736,124,269,.461,31,87,.356,93,182,.511,.519,99,108,.917,13,66,79,68,31,10,50,83,378,0,
2023-24,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league
5 Yrs,5 Yrs,5 Yrs,5 Yrs,,161,41,2256,356,758,.470,87,255,.341,269,503,.535,.527,198,244,.811,51,193,244,182,91,34,133,242,997,0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,21,1149,181,386,.470,44,130,.341,137,256,.535,.527,101,124,.811,26,98,124,93,46,17,68,123,508,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IND (4 Yrs),IND (4 Yrs),IND (4 Yrs),IND (4 Yrs),,108,29,1520,232,489,.474,56,168,.333,176,321,.548,.532,99,136,.728,38,127,165,114,60,24,83,159,619,0,
BRK (1 Yr),BRK (1 Yr),BRK (1 Yr),BRK (1 Yr),,53,12,736,124,269,.461,31,87,.356,93,182,.511,.519,99,108,.917,13,66,79,68,31,10,50,83,378,0,
