"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Added', 'FG Add')","('Added', 'TS Add')","('Unnamed: 26_level_0', 'Awards')"
2007-08,19,SAC,NBA,C,71.0,8.0,931.0,0.459,0.478,0.19,0.465,0.655,0.486,0.182,0.066,100.0,99.0,53.0,94.0,87.0,90.0,60.0,30.0,-20.4,-37.2,
2008-09,20,SAC,NBA,C,77.0,51.0,2259.0,0.466,0.486,0.348,0.491,0.662,0.509,0.17,0.144,102.0,100.0,95.0,98.0,86.0,94.0,56.0,64.0,-13.7,-60.2,
2009-10,21,SAC,NBA,C,72.0,59.0,1904.0,0.468,0.494,0.299,0.488,0.689,0.507,0.159,0.131,102.0,100.0,84.0,97.0,91.0,93.0,53.0,59.0,-17.0,-50.9,
2010-11,22,PHI,NBA,C,81.0,81.0,1718.0,0.465,0.48,0.243,0.473,0.534,0.481,0.155,0.065,101.0,99.0,68.0,95.0,70.0,89.0,52.0,29.0,-29.1,-73.0,
2011-12,23,PHI,NBA,C,37.0,29.0,920.0,0.489,0.498,0.25,0.494,0.727,0.517,0.172,0.038,109.0,105.0,72.0,101.0,97.0,98.0,63.0,17.0,4.1,-6.8,
2012-13,24,PHI,NBA,C,82.0,40.0,2233.0,0.464,0.477,0.356,0.483,0.777,0.514,0.194,0.107,102.0,99.0,99.0,97.0,103.0,96.0,72.0,44.0,-22.2,-36.0,
2013-14,25,2TM,NBA,C,80.0,78.0,2470.0,0.456,0.478,0.416,0.529,0.783,0.554,0.172,0.349,100.0,98.0,116.0,106.0,104.0,102.0,61.0,134.0,49.1,25.4,
2013-14,25,PHI,NBA,C,53.0,53.0,1666.0,0.451,0.478,0.399,0.52,0.782,0.546,0.172,0.346,99.0,98.0,111.0,104.0,103.0,101.0,61.0,134.0,21.7,6.0,
2013-14,25,CLE,NBA,C,27.0,25.0,804.0,0.468,0.479,0.448,0.547,0.784,0.571,0.172,0.354,103.0,98.0,124.0,109.0,104.0,106.0,60.0,136.0,27.4,19.4,
2014-15,26,LAC,NBA,PF,73.0,15.0,1274.0,0.393,0.452,0.313,0.459,0.647,0.478,0.164,0.424,87.0,93.0,89.0,93.0,86.0,89.0,60.0,158.0,-30.6,-50.3,
