Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2009-10,25,CHA,NBA,PG,4.0,4.0,130.0,7.4,18.2,0.405,1.7,5.6,0.308,5.6,12.5,0.448,0.452,3.9,5.2,0.75,1.3,3.0,4.3,8.7,0.9,0.0,2.6,3.5,20.3,105.0,116.0,
2010-11,26,DEN,NBA,SG,5.0,0.0,152.0,6.0,16.8,0.36,1.3,5.4,0.25,4.7,11.4,0.412,0.4,6.0,8.0,0.75,0.0,3.0,3.0,7.0,2.0,0.0,3.4,3.4,19.5,94.0,111.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,28,NYK,NBA,PG,12.0,12.0,454.0,8.8,19.8,0.444,1.1,3.4,0.321,7.7,16.4,0.47,0.472,2.0,2.9,0.667,2.1,2.9,5.0,6.8,2.4,0.6,2.4,3.2,20.6,105.0,101.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,30,DAL,NBA,PG,3.0,1.0,36.0,5.2,19.6,0.267,0.0,5.2,0.0,5.2,14.4,0.364,0.267,3.9,3.9,1.0,1.3,7.8,9.2,5.2,0.0,0.0,0.0,1.3,14.4,92.0,116.0,
2015-16,31,DAL,NBA,PG,5.0,4.0,172.0,9.7,21.0,0.464,1.2,4.3,0.286,8.5,16.7,0.509,0.493,2.1,3.3,0.636,0.6,6.4,7.0,7.0,1.8,0.0,3.6,4.3,22.8,97.0,121.0,
2016-17,32,LAC,NBA,PG,7.0,0.0,127.0,6.3,13.5,0.469,1.7,3.8,0.444,4.6,9.7,0.478,0.531,2.1,2.1,1.0,0.8,3.4,4.2,4.2,2.5,0.0,1.3,4.2,16.4,117.0,110.0,
2017-18,33,OKC,NBA,PG,6.0,0.0,79.0,7.5,19.3,0.387,4.3,8.7,0.5,3.1,10.6,0.294,0.5,0.0,1.2,0.0,1.2,6.8,8.1,5.6,2.5,1.2,3.1,4.3,19.3,97.0,106.0,
2018-19,34,OKC,NBA,PG,5.0,0.0,57.0,3.4,11.0,0.308,1.7,6.8,0.25,1.7,4.2,0.4,0.385,0.8,1.7,0.5,0.0,2.5,2.5,2.5,3.4,0.8,1.7,5.9,9.3,79.0,110.0,
8 Yrs,8 Yrs,8 Yrs,8 Yrs,,47.0,21.0,1207.0,7.7,18.2,0.42,1.5,4.7,0.321,6.2,13.6,0.455,0.461,2.6,3.7,0.711,1.2,3.9,5.1,6.4,2.1,0.4,2.6,3.7,19.4,101.0,109.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OKC (2 Yrs),OKC (2 Yrs),OKC (2 Yrs),OKC (2 Yrs),,11.0,0.0,136.0,5.7,15.8,0.364,3.2,7.9,0.409,2.5,7.9,0.318,0.466,0.4,1.4,0.25,0.7,5.0,5.7,4.3,2.9,1.1,2.5,5.0,15.0,92.0,108.0,
DAL (2 Yrs),DAL (2 Yrs),DAL (2 Yrs),DAL (2 Yrs),,8.0,5.0,208.0,8.9,20.7,0.429,1.0,4.4,0.222,7.9,16.3,0.485,0.452,2.5,3.5,0.714,0.7,6.7,7.4,6.7,1.5,0.0,3.0,3.7,21.2,96.0,120.0,
NYK (1 Yr),NYK (1 Yr),NYK (1 Yr),NYK (1 Yr),,12.0,12.0,454.0,8.8,19.8,0.444,1.1,3.4,0.321,7.7,16.4,0.47,0.472,2.0,2.9,0.667,2.1,2.9,5.0,6.8,2.4,0.6,2.4,3.2,20.6,105.0,101.0,
LAC (1 Yr),LAC (1 Yr),LAC (1 Yr),LAC (1 Yr),,7.0,0.0,127.0,6.3,13.5,0.469,1.7,3.8,0.444,4.6,9.7,0.478,0.531,2.1,2.1,1.0,0.8,3.4,4.2,4.2,2.5,0.0,1.3,4.2,16.4,117.0,110.0,
DEN (1 Yr),DEN (1 Yr),DEN (1 Yr),DEN (1 Yr),,5.0,0.0,152.0,6.0,16.8,0.36,1.3,5.4,0.25,4.7,11.4,0.412,0.4,6.0,8.0,0.75,0.0,3.0,3.0,7.0,2.0,0.0,3.4,3.4,19.5,94.0,111.0,
CHA (1 Yr),CHA (1 Yr),CHA (1 Yr),CHA (1 Yr),,4.0,4.0,130.0,7.4,18.2,0.405,1.7,5.6,0.308,5.6,12.5,0.448,0.452,3.9,5.2,0.75,1.3,3.0,4.3,8.7,0.9,0.0,2.6,3.5,20.3,105.0,116.0,
