"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Unnamed: 8_level_0', 'FG%')","('Unnamed: 9_level_0', 'Dist.')","('% of FGA by Distance', '2P')","('% of FGA by Distance', '0-3')","('% of FGA by Distance', '3-10')","('% of FGA by Distance', '10-16')","('% of FGA by Distance', '16-3P')","('% of FGA by Distance', '3P')","('FG% by Distance', '2P')","('FG% by Distance', '0-3')","('FG% by Distance', '3-10')","('FG% by Distance', '10-16')","('FG% by Distance', '16-3P')","('FG% by Distance', '3P')","(""% of FG Ast'd"", '2P')","(""% of FG Ast'd"", '3P')","('Dunks', '%FGA')","('Dunks', '#')","('Corner 3s', '%3PA')","('Corner 3s', '3P%')","('1/2 Court', 'Att.')","('1/2 Court', 'Md.')","('Unnamed: 30_level_0', 'Awards')"
2009-10,25,CHA,NBA,PG,4.0,4.0,130.0,0.405,13.6,0.69,0.357,0.024,0.071,0.238,0.31,0.448,0.467,1.0,0.333,0.4,0.308,0.385,1.0,0.0,0.0,0.0,,0.0,0.0,
2010-11,26,DEN,NBA,SG,5.0,0.0,152.0,0.36,14.0,0.68,0.2,0.24,0.04,0.2,0.32,0.412,0.4,0.417,0.5,0.4,0.25,0.286,0.5,0.0,0.0,0.188,0.0,0.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,28,NYK,NBA,PG,12.0,12.0,454.0,0.444,11.5,0.827,0.346,0.173,0.056,0.253,0.173,0.47,0.571,0.393,0.333,0.415,0.321,0.222,0.778,0.0,0.0,0.179,0.4,0.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,30,DAL,NBA,PG,3.0,1.0,36.0,0.267,15.9,0.733,0.133,0.2,0.067,0.333,0.267,0.364,0.0,0.333,1.0,0.4,0.0,0.0,,0.0,0.0,0.25,0.0,0.0,0.0,
2015-16,31,DAL,NBA,PG,5.0,4.0,172.0,0.464,12.4,0.797,0.304,0.188,0.087,0.217,0.203,0.509,0.571,0.231,0.5,0.667,0.286,0.179,1.0,0.0,0.0,0.214,0.333,1.0,0.0,
2016-17,32,LAC,NBA,PG,7.0,0.0,127.0,0.469,13.9,0.719,0.281,0.125,0.063,0.25,0.281,0.478,0.778,0.25,0.5,0.25,0.444,0.273,1.0,0.0,0.0,0.556,0.8,0.0,0.0,
2017-18,33,OKC,NBA,PG,6.0,0.0,79.0,0.387,16.8,0.548,0.161,0.129,0.097,0.161,0.452,0.294,0.8,0.0,0.333,0.0,0.5,0.0,0.857,0.0,0.0,0.5,0.571,0.0,0.0,
2018-19,34,OKC,NBA,PG,5.0,0.0,57.0,0.308,20.6,0.385,0.0,0.077,0.077,0.231,0.615,0.4,,0.0,1.0,0.333,0.25,0.0,1.0,0.0,0.0,0.375,0.0,0.0,0.0,
8 Yrs,8 Yrs,8 Yrs,8 Yrs,,47.0,21.0,1207.0,0.42,14.8,0.744,0.285,0.159,0.065,0.234,0.256,0.455,0.559,0.333,0.444,0.412,0.321,0.221,0.853,0.0,0.0,0.255,0.407,1.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,37.0,2106.0,0.42,14.8,0.744,0.285,0.159,0.065,0.234,0.256,0.455,0.559,0.333,0.444,0.412,0.321,0.221,0.853,0.0,0.0,0.255,0.407,2.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OKC (2 Yrs),OKC (2 Yrs),OKC (2 Yrs),OKC (2 Yrs),,11.0,0.0,136.0,0.364,18.7,0.5,0.114,0.114,0.091,0.182,0.5,0.318,0.8,0.0,0.5,0.125,0.409,0.0,0.889,0.0,0.0,0.455,0.4,0.0,0.0,
DAL (2 Yrs),DAL (2 Yrs),DAL (2 Yrs),DAL (2 Yrs),,8.0,5.0,208.0,0.429,14.2,0.786,0.274,0.19,0.083,0.238,0.214,0.485,0.522,0.25,0.571,0.6,0.222,0.156,1.0,0.0,0.0,0.222,0.25,1.0,0.0,
NYK (1 Yr),NYK (1 Yr),NYK (1 Yr),NYK (1 Yr),,12.0,12.0,454.0,0.444,11.5,0.827,0.346,0.173,0.056,0.253,0.173,0.47,0.571,0.393,0.333,0.415,0.321,0.222,0.778,0.0,0.0,0.179,0.4,0.0,0.0,
LAC (1 Yr),LAC (1 Yr),LAC (1 Yr),LAC (1 Yr),,7.0,0.0,127.0,0.469,13.9,0.719,0.281,0.125,0.063,0.25,0.281,0.478,0.778,0.25,0.5,0.25,0.444,0.273,1.0,0.0,0.0,0.556,0.8,0.0,0.0,
DEN (1 Yr),DEN (1 Yr),DEN (1 Yr),DEN (1 Yr),,5.0,0.0,152.0,0.36,14.0,0.68,0.2,0.24,0.04,0.2,0.32,0.412,0.4,0.417,0.5,0.4,0.25,0.286,0.5,0.0,0.0,0.188,0.0,0.0,0.0,
CHA (1 Yr),CHA (1 Yr),CHA (1 Yr),CHA (1 Yr),,4.0,4.0,130.0,0.405,13.6,0.69,0.357,0.024,0.071,0.238,0.31,0.448,0.467,1.0,0.333,0.4,0.308,0.385,1.0,0.0,0.0,0.0,,0.0,0.0,
