"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Added', 'FG Add')","('Added', 'TS Add')","('Unnamed: 26_level_0', 'Awards')"
2010-11,21,TOR,NBA,PF,65.0,17.0,1602.0,0.576,0.576,,0.576,0.555,0.583,0.343,0.0,126.0,118.0,,116.0,73.0,108.0,114.0,0.0,58.2,36.1,
2011-12,22,TOR,NBA,PF,66.0,9.0,1534.0,0.513,0.515,0.0,0.513,0.67,0.544,0.316,0.003,115.0,108.0,0.0,105.0,89.0,103.0,115.0,1.0,17.5,12.7,
2012-13,23,2TM,NBA,PF,81.0,28.0,1631.0,0.539,0.539,,0.539,0.617,0.561,0.346,0.0,119.0,112.0,,109.0,82.0,105.0,128.0,0.0,41.4,29.0,
2012-13,23,TOR,NBA,C,45.0,24.0,1087.0,0.549,0.549,,0.549,0.647,0.57,0.301,0.0,121.0,114.0,,111.0,86.0,107.0,111.0,0.0,35.4,27.5,
2012-13,23,MEM,NBA,PF,36.0,4.0,544.0,0.517,0.517,,0.517,0.569,0.539,0.455,0.0,114.0,107.0,,104.0,76.0,101.0,168.0,0.0,6.0,1.5,
2013-14,24,MEM,NBA,PF,63.0,4.0,956.0,0.534,0.534,,0.534,0.528,0.542,0.307,0.0,118.0,110.0,,107.0,70.0,100.0,108.0,0.0,19.4,0.9,
2014-15,25,LAL,NBA,PF,79.0,24.0,1840.0,0.601,0.601,,0.601,0.487,0.594,0.403,0.0,134.0,124.0,,121.0,65.0,111.0,147.0,0.0,98.9,66.1,
2015-16,26,POR,NBA,PF,81.0,0.0,1684.0,0.611,0.611,,0.611,0.559,0.616,0.605,0.0,135.0,124.0,,122.0,74.0,114.0,219.0,0.0,73.3,64.1,6MOY-8
2016-17,27,POR,NBA,PF,46.0,12.0,789.0,0.528,0.528,,0.528,0.617,0.563,0.57,0.0,116.0,105.0,,103.0,80.0,102.0,211.0,0.0,4.1,3.8,
2017-18,28,POR,NBA,C,78.0,0.0,1471.0,0.582,0.584,0.0,0.582,0.667,0.607,0.38,0.003,126.0,114.0,0.0,112.0,87.0,109.0,151.0,1.0,35.6,34.9,
2018-19,29,BRK,NBA,C,81.0,1.0,1446.0,0.616,0.62,0.0,0.616,0.617,0.632,0.536,0.007,134.0,119.0,0.0,117.0,81.0,113.0,207.0,2.0,55.4,54.2,6MOY-11
2019-20,30,UTA,NBA,C,28.0,1.0,303.0,0.478,0.478,,0.478,0.5,0.489,0.304,0.0,104.0,91.0,,90.0,65.0,87.0,117.0,0.0,-4.7,-7.9,
2020-21,31,MIN,NBA,C,23.0,7.0,299.0,0.432,0.432,,0.432,0.833,0.487,0.273,0.0,93.0,81.0,,80.0,107.0,85.0,111.0,0.0,-9.3,-8.4,
2021-22,32,CLE,NBA,C,31.0,3.0,201.0,0.688,0.688,,0.688,0.429,0.632,0.875,0.0,149.0,129.0,,129.0,55.0,112.0,353.0,0.0,5.0,2.9,
12 Yrs,12 Yrs,12 Yrs,12 Yrs,,722.0,106.0,13756.0,0.567,0.568,0.0,0.567,0.583,0.581,0.408,0.001,124.0,115.0,0.0,113.0,77.0,107.0,150.0,0.0,394.8,288.4,
,,,,,,,,,,,,,,,,,,,,,,,,,,
POR (3 Yrs),POR (3 Yrs),POR (3 Yrs),POR (3 Yrs),,205.0,12.0,3944.0,0.585,0.586,0.0,0.585,0.601,0.603,0.514,0.001,128.0,117.0,0.0,114.0,79.0,110.0,192.0,0.0,113.0,102.8,
TOR (3 Yrs),TOR (3 Yrs),TOR (3 Yrs),TOR (3 Yrs),,176.0,50.0,4223.0,0.547,0.548,0.0,0.547,0.619,0.567,0.321,0.001,121.0,113.0,0.0,111.0,82.0,106.0,113.0,0.0,111.1,76.3,
MEM (2 Yrs),MEM (2 Yrs),MEM (2 Yrs),MEM (2 Yrs),,99.0,8.0,1500.0,0.529,0.529,,0.529,0.545,0.541,0.356,0.0,117.0,109.0,,106.0,72.0,100.0,128.0,0.0,25.4,2.4,
BRK (1 Yr),BRK (1 Yr),BRK (1 Yr),BRK (1 Yr),,81.0,1.0,1446.0,0.616,0.62,0.0,0.616,0.617,0.632,0.536,0.007,134.0,119.0,0.0,117.0,81.0,113.0,207.0,2.0,55.4,54.2,
LAL (1 Yr),LAL (1 Yr),LAL (1 Yr),LAL (1 Yr),,79.0,24.0,1840.0,0.601,0.601,,0.601,0.487,0.594,0.403,0.0,134.0,124.0,,121.0,65.0,111.0,147.0,0.0,98.9,66.1,
CLE (1 Yr),CLE (1 Yr),CLE (1 Yr),CLE (1 Yr),,31.0,3.0,201.0,0.688,0.688,,0.688,0.429,0.632,0.875,0.0,149.0,129.0,,129.0,55.0,112.0,353.0,0.0,5.0,2.9,
UTA (1 Yr),UTA (1 Yr),UTA (1 Yr),UTA (1 Yr),,28.0,1.0,303.0,0.478,0.478,,0.478,0.5,0.489,0.304,0.0,104.0,91.0,,90.0,65.0,87.0,117.0,0.0,-4.7,-7.9,
MIN (1 Yr),MIN (1 Yr),MIN (1 Yr),MIN (1 Yr),,23.0,7.0,299.0,0.432,0.432,,0.432,0.833,0.487,0.273,0.0,93.0,81.0,,80.0,107.0,85.0,111.0,0.0,-9.3,-8.4,
