"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Unnamed: 24_level_0', 'Awards')"
2005-06,23,DET,NBA,SG,8.0,0.0,32.0,0.167,0.0,0.5,0.25,1.0,0.363,0.333,0.333,37.0,0.0,140.0,51.0,134.0,68.0,100.0,165.0,
2006-07,24,DET,NBA,SG,16.0,0.0,135.0,0.405,0.571,0.188,0.446,0.667,0.467,0.162,0.432,88.0,118.0,52.0,90.0,89.0,86.0,50.0,203.0,
2007-08,25,TOR,NBA,SG,5.0,0.0,121.0,0.405,0.5,0.267,0.459,0.9,0.519,0.27,0.405,89.0,103.0,74.0,92.0,119.0,96.0,88.0,182.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,27,MIL,NBA,SF,7.0,7.0,226.0,0.356,0.306,0.405,0.459,0.75,0.468,0.055,0.507,77.0,62.0,114.0,92.0,99.0,86.0,18.0,228.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,30,HOU,NBA,SF,5.0,0.0,120.0,0.375,0.444,0.355,0.513,1.0,0.539,0.1,0.775,83.0,92.0,99.0,103.0,133.0,101.0,37.0,318.0,
5 Yrs,5 Yrs,5 Yrs,5 Yrs,,41.0,7.0,634.0,0.373,0.413,0.337,0.461,0.846,0.489,0.135,0.523,82.0,85.0,94.0,93.0,112.0,91.0,44.0,231.0,
,,,,,,,,,,,,,,,,,,,,,,,,
DET (2 Yrs),DET (2 Yrs),DET (2 Yrs),DET (2 Yrs),,24.0,0.0,167.0,0.372,0.48,0.222,0.419,0.75,0.451,0.186,0.419,82.0,99.0,62.0,84.0,100.0,83.0,57.0,198.0,
MIL (1 Yr),MIL (1 Yr),MIL (1 Yr),MIL (1 Yr),,7.0,7.0,226.0,0.356,0.306,0.405,0.459,0.75,0.468,0.055,0.507,77.0,62.0,114.0,92.0,99.0,86.0,18.0,228.0,
HOU (1 Yr),HOU (1 Yr),HOU (1 Yr),HOU (1 Yr),,5.0,0.0,120.0,0.375,0.444,0.355,0.513,1.0,0.539,0.1,0.775,83.0,92.0,99.0,103.0,133.0,101.0,37.0,318.0,
TOR (1 Yr),TOR (1 Yr),TOR (1 Yr),TOR (1 Yr),,5.0,0.0,121.0,0.405,0.5,0.267,0.459,0.9,0.519,0.27,0.405,89.0,103.0,74.0,92.0,119.0,96.0,88.0,182.0,
