Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2014-15,23,BRK,NBA,SG,2,1,10,2,5,0.4,0,2,0.0,2,3,0.667,0.4,2,2,1.0,2,0,2,1,0,0,2,0,6,0,
1 Yr,1 Yr,1 Yr,1 Yr,,2,1,10,2,5,0.4,0,2,0.0,2,3,0.667,0.4,2,2,1.0,2,0,2,1,0,0,2,0,6,0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,41,410,82,205,0.4,0,82,0.0,82,123,0.667,0.4,82,82,1.0,82,0,82,41,0,0,82,0,246,0,
