Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2006-07,25,WAS,NBA,SF,4.0,4.0,139.0,5.9,18.0,0.326,2.7,7.4,0.368,3.1,10.5,0.296,0.402,2.3,2.7,0.857,1.6,3.9,5.5,1.6,0.8,0.4,0.0,4.7,16.8,99.0,116.0,
2007-08,26,DET,NBA,SF,11.0,0.0,61.0,8.4,27.9,0.3,4.6,13.0,0.357,3.7,14.9,0.25,0.383,0.0,0.0,,3.7,11.2,14.9,3.7,0.9,1.9,3.7,10.2,21.4,82.0,103.0,
2 Yrs,2 Yrs,2 Yrs,2 Yrs,,15.0,4.0,200.0,6.6,20.9,0.316,3.3,9.1,0.364,3.3,11.8,0.279,0.395,1.6,1.9,0.857,2.2,6.0,8.2,2.2,0.8,0.8,1.1,6.3,18.1,92.0,112.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DET (1 Yr),DET (1 Yr),DET (1 Yr),DET (1 Yr),,11.0,0.0,61.0,8.4,27.9,0.3,4.6,13.0,0.357,3.7,14.9,0.25,0.383,0.0,0.0,,3.7,11.2,14.9,3.7,0.9,1.9,3.7,10.2,21.4,82.0,103.0,
WAS (1 Yr),WAS (1 Yr),WAS (1 Yr),WAS (1 Yr),,4.0,4.0,139.0,5.9,18.0,0.326,2.7,7.4,0.368,3.1,10.5,0.296,0.402,2.3,2.7,0.857,1.6,3.9,5.5,1.6,0.8,0.4,0.0,4.7,16.8,99.0,116.0,
