Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2015-16,24,IND,NBA,PF,1,0,6,16.6,16.6,1.0,0.0,0.0,16.6,16.6,1.0,1.0,0.0,0.0,,8.3,0.0,8.3,0.0,0.0,0.0,0.0,8.3,33.1,204,112,
2016-17,25,IND,NBA,PF,29,0,219,4.3,9.8,0.442,0.0,0.0,4.3,9.8,0.442,0.442,4.8,6.6,0.724,5.9,6.9,12.8,0.9,0.7,1.4,1.8,8.5,13.5,115,111,
2 Yrs,2 Yrs,2 Yrs,2 Yrs,,30,0,225,4.7,10.0,0.467,0.0,0.0,4.7,10.0,0.467,0.467,4.7,6.4,0.724,6.0,6.7,12.7,0.9,0.7,1.3,1.8,8.5,14.0,116,111,
