"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Round')","('Unnamed: 5_level_0', 'Opp')","('Unnamed: 6_level_0', 'W/L')","('Unnamed: 7_level_0', 'G')","('Per Game', 'MP')","('Per Game', 'PTS')","('Per Game', 'TRB')","('Per Game', 'AST')","('Per Game', 'STL')","('Per Game', 'BLK')","('Totals', 'FG')","('Totals', 'FGA')","('Totals', 'FG%')","('Totals', '3P')","('Totals', '3PA')","('Totals', '3P%')","('Totals', '2P')","('Totals', '2PA')","('Totals', '2P%')","('Totals', 'eFG%')","('Totals', 'FT')","('Totals', 'FTA')","('Totals', 'FT%')","('Totals', 'ORB')","('Totals', 'DRB')","('Totals', 'TRB')","('Totals', 'AST')","('Totals', 'STL')","('Totals', 'BLK')","('Totals', 'TOV')","('Totals', 'PF')","('Totals', 'PTS')","('Unnamed: 36_level_0', 'Awards')"
2010-11,20,PHI,NBA,EC1,MIA,L (1-4),5,37.6,14.2,3.8,5.6,2.0,0.4,24,58,.414,11,21,.524,13,37,.351,.509,12,15,.800,3,16,19,28,10,2,11,10,71,
2011-12,21,PHI,NBA,EC1,CHI,W (4-2),6,38.7,18.2,5.2,4.7,1.3,0.8,39,94,.415,9,22,.409,30,72,.417,.463,22,28,.786,10,21,31,28,8,5,10,13,109,
2011-12,21,PHI,NBA,ECS,BOS,L (3-4),7,37.4,13.9,4.3,5.6,1.7,0.4,35,85,.412,11,27,.407,24,58,.414,.476,16,16,1.000,7,23,30,39,12,3,16,11,97,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,24,NOP,NBA,WC1,GSW,L (0-4),3,18.3,6.3,1.0,4.3,0.7,0.3,7,19,.368,1,4,.250,6,15,.400,.395,4,4,1.000,2,1,3,13,2,1,5,3,19,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,27,NOP,NBA,WC1,POR,W (4-0),4,37.5,27.8,4.0,6.5,1.3,0.5,46,81,.568,7,20,.350,39,61,.639,.611,12,17,.706,5,11,16,26,5,2,13,9,111,
2017-18,27,NOP,NBA,WCS,GSW,L (1-4),5,39.8,20.4,7.0,6.2,1.0,0.6,42,89,.472,9,30,.300,33,59,.559,.522,9,13,.692,4,31,35,31,5,3,10,13,102,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-21,30,MIL,NBA,EC1,MIA,W (4-0),4,36.3,15.3,6.8,9.8,2.3,0.0,25,52,.481,3,15,.200,22,37,.595,.510,8,12,.667,8,19,27,39,9,0,12,5,61,
2020-21,30,MIL,NBA,ECS,BRK,W (4-3),7,39.9,15.1,5.4,6.3,0.9,0.0,43,119,.361,12,46,.261,31,73,.425,.412,8,11,.727,10,28,38,44,6,0,12,18,106,
2020-21,31,MIL,NBA,ECF,ATL,W (4-2),6,39.7,22.0,5.0,10.0,1.7,1.0,51,110,.464,17,46,.370,34,64,.531,.541,13,21,.619,7,23,30,60,10,6,19,14,132,
2020-21,31,MIL,NBA,FIN,PHO,W (4-2),6,41.7,16.7,6.2,9.3,2.2,0.7,39,108,.361,11,35,.314,28,73,.384,.412,11,12,.917,7,30,37,56,13,4,13,11,100,
2021-22,31,MIL,NBA,EC1,CHI,W (4-1),5,36.0,16.4,5.0,6.8,0.8,0.4,33,81,.407,10,29,.345,23,52,.442,.469,6,10,.600,4,21,25,34,4,2,20,10,82,
2021-22,31,MIL,NBA,ECS,BOS,L (3-4),7,40.4,21.0,6.0,6.3,2.4,0.7,56,154,.364,15,50,.300,41,104,.394,.412,20,21,.952,8,34,42,44,17,5,14,18,147,
2022-23,32,MIL,NBA,EC1,MIA,L (1-4),5,38.2,17.8,6.6,8.0,1.0,0.4,34,85,.400,12,42,.286,22,43,.512,.471,9,13,.692,4,29,33,40,5,2,12,12,89,
2023-24,33,BOS,NBA,EC1,MIA,W (4-1),5,35.4,7.8,4.8,4.4,1.4,1.0,14,40,.350,7,19,.368,7,21,.333,.438,4,4,1.000,7,17,24,22,7,5,7,11,39,
2023-24,33,BOS,NBA,ECS,CLE,W (4-1),5,38.6,13.0,5.2,3.8,1.0,0.6,26,51,.510,10,25,.400,16,26,.615,.608,3,4,.750,7,19,26,19,5,3,6,6,65,
2023-24,33,BOS,NBA,ECF,IND,W (4-0),4,40.3,18.5,7.3,5.8,1.5,0.3,27,46,.587,10,24,.417,17,22,.773,.696,10,10,1.000,10,19,29,23,6,1,9,9,74,
2023-24,33,BOS,NBA,FIN,DAL,W (4-1),5,37.8,14.4,7.4,3.8,0.6,0.6,30,56,.536,8,19,.421,22,37,.595,.607,4,4,1.000,13,24,37,19,3,3,7,14,72,
2024-25,34,BOS,NBA,EC1,ORL,W (4-1),2,34.5,10.0,3.5,5.5,1.5,0.5,7,15,.467,3,7,.429,4,8,.500,.567,3,3,1.000,1,6,7,11,3,1,5,6,20,
2024-25,34,BOS,NBA,ECS,NYK,L (2-4),6,32.5,9.3,4.3,3.5,0.7,0.0,22,45,.489,6,19,.316,16,26,.615,.556,6,10,.600,11,15,26,21,4,0,11,19,56,
,,,,,,,,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,
,,,,,,W/L,G,MP,PTS,TRB,AST,STL,BLK,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
9 Yrs (19 Series),9 Yrs (19 Series),9 Yrs (19 Series),9 Yrs (19 Series),9 Yrs (19 Series),9 Yrs (19 Series),12-7,97,37.5,16.0,5.3,6.2,1.4,0.5,600,1388,.432,172,500,.344,428,888,.482,.494,180,228,.789,128,387,515,597,134,48,212,212,1552,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WC1 (2 Series),WC1 (2 Series),WC1 (2 Series),WC1 (2 Series),WC1 (2 Series),WC1 (2 Series),1-1,7,29.3,18.6,2.7,5.6,1.0,0.4,53,100,.530,8,24,.333,45,76,.592,.570,16,21,.762,7,12,19,39,7,3,18,12,130,
EC1 (7 Series),EC1 (7 Series),EC1 (7 Series),EC1 (7 Series),EC1 (7 Series),EC1 (7 Series),5-2,32,36.9,14.7,5.2,6.3,1.4,0.5,176,425,.414,55,155,.355,121,270,.448,.479,64,85,.753,37,129,166,202,46,17,77,67,471,
WCS (1 Series),WCS (1 Series),WCS (1 Series),WCS (1 Series),WCS (1 Series),WCS (1 Series),0-1,5,39.8,20.4,7.0,6.2,1.0,0.6,42,89,.472,9,30,.300,33,59,.559,.522,9,13,.692,4,31,35,31,5,3,10,13,102,
ECS (5 Series),ECS (5 Series),ECS (5 Series),ECS (5 Series),ECS (5 Series),ECS (5 Series),2-3,32,37.9,14.7,5.1,5.2,1.4,0.3,182,454,.401,54,167,.323,128,287,.446,.460,53,62,.855,43,119,162,167,44,11,59,72,471,
ECF (2 Series),ECF (2 Series),ECF (2 Series),ECF (2 Series),ECF (2 Series),ECF (2 Series),2-0,10,39.9,20.6,5.9,8.3,1.6,0.7,78,156,.500,27,70,.386,51,86,.593,.587,23,31,.742,17,42,59,83,16,7,28,23,206,
FIN (2 Series),FIN (2 Series),FIN (2 Series),FIN (2 Series),FIN (2 Series),FIN (2 Series),2-0,11,39.9,15.6,6.7,6.8,1.5,0.6,69,164,.421,19,54,.352,50,110,.455,.479,15,16,.938,20,54,74,75,16,7,20,25,172,
