Highlight,Unnamed: 1,In Stathead
"Career high, Points",51.0,View full stats from top 20 games
"Career high, Rebounds",13.0,View full stats from top 20 games
"Career high, Assists",17.0,View full stats from top 20 games
"Career high, Steals",7.0,View full stats from top 20 games
"Career high, Blocks",6.0,View full stats from top 20 games
"Career high, Game Score",41.7,View full stats from top 20 games
Triple-Doubles,4.0,View all
