Highlight,Unnamed: 1,In Stathead
"Career high, Points",58.0,View full stats from top 20 games
"Career high, Rebounds",21.0,View full stats from top 20 games
"Career high, Assists",24.0,View full stats from top 20 games
"Career high, Steals",8.0,View full stats from top 20 games
"Career high, Blocks",4.0,View full stats from top 20 games
"Career high, Game Score",45.6,View full stats from top 20 games
Triple-Doubles,205.0,View all
