Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2008-09,20,OKC,NBA,PG,82,65,2668,8.4,21.0,.398,0.7,2.5,.271,7.7,18.6,.415,.414,6.7,8.2,.815,3.4,4.2,7.7,8.4,2.1,0.3,5.3,3.7,24.1,99,111,ROY-4
2009-10,21,OKC,NBA,PG,82,82,2813,8.9,21.3,.418,0.4,1.9,.221,8.5,19.4,.438,.428,6.0,7.7,.780,2.6,4.7,7.4,12.0,2.0,0.6,4.9,3.7,24.2,105,106,
2010-11,22,OKC,NBA,PG,82,82,2847,11.2,25.3,.442,0.6,1.9,.330,10.5,23.4,.451,.454,9.7,11.5,.842,2.2,4.7,6.9,12.2,2.8,0.5,5.7,3.8,32.6,110,107,"AS,NBA2"
2011-12,23,OKC,NBA,PG,66,66,2331,12.8,28.0,.457,1.4,4.3,.316,11.4,23.7,.482,.481,7.5,9.1,.823,2.1,4.5,6.7,8.0,2.5,0.5,5.3,3.3,34.5,108,105,"MVP-12,DPOY-18,AS,NBA2"
2012-13,24,OKC,NBA,PG,82,82,2861,12.1,27.6,.438,1.7,5.4,.323,10.4,22.2,.466,.470,8.3,10.3,.800,2.0,5.7,7.7,10.9,2.6,0.4,4.9,3.4,34.2,111,103,"MVP-9,DPOY-17,AS,NBA2"
2013-14,25,OKC,NBA,PG,46,46,1412,12.3,28.2,.437,2.4,7.6,.318,9.9,20.6,.482,.480,8.6,10.4,.826,2.0,7.4,9.4,11.4,3.1,0.2,6.3,3.7,35.7,108,102,
2014-15,26,OKC,NBA,PG,67,67,2302,13.7,32.0,.426,1.9,6.3,.299,11.8,25.8,.457,.455,11.9,14.2,.835,2.7,7.9,10.6,12.5,3.0,0.3,6.4,4.0,41.1,111,103,"MVP-4,AS,NBA2"
2015-16,27,OKC,NBA,PG,80,80,2750,11.8,26.1,.454,1.8,6.2,.296,10.0,19.9,.503,.489,8.4,10.3,.812,2.6,8.7,11.3,15.1,2.9,0.4,6.2,3.6,33.9,115,103,"MVP-4,AS,NBA1"
2016-17,28,OKC,NBA,PG,81,81,2802,14.4,34.0,.425,3.5,10.2,.343,10.9,23.8,.459,.476,12.4,14.7,.845,2.4,12.7,15.1,14.7,2.3,0.5,7.7,3.3,44.8,112,104,"MVP-1,AS,NBA1"
2017-18,29,OKC,NBA,PG,80,80,2914,12.9,28.7,.449,1.7,5.6,.298,11.2,23.2,.485,.477,7.1,9.6,.737,2.6,11.1,13.7,14.0,2.5,0.3,6.5,3.4,34.5,109,104,"MVP-5,AS,NBA2"
