Season,Age,Team,Lg,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
2009-10,21,OKC,NBA,PG,6.0,6.0,212.0,24.3,0.571,0.132,0.418,5.2,13.7,9.4,38.9,2.5,0.4,11.5,26.2,0.6,0.3,0.9,0.208,5.8,2.4,8.2,0.6,
2010-11,22,OKC,NBA,PG,17.0,17.0,638.0,19.6,0.499,0.14,0.414,6.7,9.7,8.2,33.7,2.0,0.7,16.1,34.4,0.7,0.4,1.1,0.084,2.7,-1.6,1.1,0.5,
2011-12,23,OKC,NBA,PG,20.0,20.0,767.0,22.6,0.506,0.16,0.273,3.5,13.4,8.5,28.0,2.1,0.9,9.0,30.7,1.8,0.3,2.1,0.133,3.9,-0.5,3.4,1.0,
2012-13,24,OKC,NBA,PG,2.0,2.0,68.0,25.6,0.509,0.22,0.341,1.7,19.6,10.7,43.9,4.6,0.0,14.5,37.1,0.1,0.1,0.2,0.144,1.7,2.1,3.8,0.1,
2013-14,25,OKC,NBA,PG,19.0,19.0,735.0,24.9,0.539,0.251,0.412,7.3,13.6,10.6,40.5,2.9,0.6,15.0,34.3,1.6,0.9,2.5,0.166,6.3,1.3,7.6,1.8,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-16,27,OKC,NBA,PG,18.0,18.0,674.0,26.9,0.515,0.267,0.356,6.9,13.5,10.3,52.4,3.4,0.2,14.6,34.3,2.0,0.9,2.9,0.208,7.4,1.7,9.1,1.9,
2016-17,28,OKC,NBA,PG,5.0,5.0,194.0,27.7,0.511,0.322,0.461,4.7,28.9,16.1,55.7,3.0,1.0,14.1,47.0,0.2,0.3,0.4,0.103,7.5,2.2,9.7,0.6,
2017-18,29,OKC,NBA,PG,6.0,6.0,235.0,20.3,0.493,0.261,0.248,5.0,27.1,16.2,38.1,1.9,0.0,14.8,39.0,-0.1,0.3,0.3,0.052,3.9,0.1,4.1,0.4,
2018-19,30,OKC,NBA,PG,5.0,5.0,197.0,16.1,0.466,0.306,0.234,3.8,21.2,12.4,46.0,1.2,1.3,15.8,31.5,0.0,0.1,0.1,0.03,1.5,0.4,1.9,0.2,
2019-20,31,HOU,NBA,PG,8.0,8.0,262.0,12.1,0.464,0.236,0.229,4.5,20.2,11.9,25.8,2.2,0.8,16.3,31.5,-0.7,0.4,-0.2,-0.043,-1.9,-1.2,-3.2,-0.1,
2020-21,32,WAS,NBA,PG,5.0,5.0,186.0,15.7,0.462,0.238,0.512,7.9,23.1,15.2,45.6,0.5,0.4,16.9,27.9,-0.1,0.0,0.0,-0.006,2.9,-1.2,1.7,0.2,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-23,34,LAC,NBA,PG,5.0,5.0,192.0,17.6,0.509,0.267,0.238,5.1,18.7,11.5,30.8,1.5,2.8,14.7,29.8,0.1,0.0,0.1,0.021,2.2,-0.1,2.1,0.2,
2023-24,35,LAC,NBA,PG,6.0,0.0,114.0,5.2,0.341,0.34,0.26,6.1,18.7,12.5,13.9,3.2,2.7,15.2,26.3,-0.5,0.1,-0.3,-0.146,-5.8,0.2,-5.7,-0.1,
2024-25,36,DEN,NBA,PG,13.0,0.0,313.0,11.0,0.505,0.474,0.301,6.7,10.0,8.4,17.4,1.9,0.3,16.6,25.0,-0.2,0.2,0.0,-0.001,-1.2,-0.8,-2.0,0.0,
14 Yrs,14 Yrs,14 Yrs,14 Yrs,,135.0,116.0,4787.0,20.9,0.505,0.24,0.344,5.7,15.5,10.6,36.8,2.4,0.7,14.3,32.7,5.6,4.5,10.1,0.101,3.7,0.2,3.9,7.1,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,70.0,2908.0,20.9,0.505,0.24,0.344,5.7,15.5,10.6,36.8,2.4,0.7,14.3,32.7,3.4,2.7,6.1,0.101,3.7,0.2,3.9,4.3,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OKC (9 Yrs),OKC (9 Yrs),OKC (9 Yrs),OKC (9 Yrs),,98.0,98.0,3720.0,23.2,0.513,0.221,0.355,5.7,15.0,10.4,39.8,2.5,0.6,13.9,34.0,6.9,3.7,10.6,0.137,4.9,0.5,5.4,7.0,
LAC (2 Yrs),LAC (2 Yrs),LAC (2 Yrs),LAC (2 Yrs),,11.0,5.0,306.0,13.0,0.454,0.29,0.245,5.5,18.7,11.8,24.5,2.2,2.7,14.9,28.5,-0.4,0.2,-0.3,-0.041,-0.8,0.0,-0.8,0.1,
DEN (1 Yr),DEN (1 Yr),DEN (1 Yr),DEN (1 Yr),,13.0,0.0,313.0,11.0,0.505,0.474,0.301,6.7,10.0,8.4,17.4,1.9,0.3,16.6,25.0,-0.2,0.2,0.0,-0.001,-1.2,-0.8,-2.0,0.0,
HOU (1 Yr),HOU (1 Yr),HOU (1 Yr),HOU (1 Yr),,8.0,8.0,262.0,12.1,0.464,0.236,0.229,4.5,20.2,11.9,25.8,2.2,0.8,16.3,31.5,-0.7,0.4,-0.2,-0.043,-1.9,-1.2,-3.2,-0.1,
WAS (1 Yr),WAS (1 Yr),WAS (1 Yr),WAS (1 Yr),,5.0,5.0,186.0,15.7,0.462,0.238,0.512,7.9,23.1,15.2,45.6,0.5,0.4,16.9,27.9,-0.1,0.0,0.0,-0.006,2.9,-1.2,1.7,0.2,
