"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Unnamed: 24_level_0', 'Awards')"
2006-07,21,GSW,NBA,SG,11.0,6.0,238.0,0.39,0.425,0.111,0.396,0.821,0.466,0.341,0.11,85.0,88.0,31.0,80.0,109.0,86.0,104.0,52.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,27,MIL,NBA,SG,4.0,4.0,152.0,0.436,0.583,0.158,0.464,0.375,0.459,0.291,0.345,96.0,121.0,44.0,93.0,50.0,86.0,108.0,142.0,
2013-14,28,DAL,NBA,SG,7.0,7.0,249.0,0.409,0.43,0.353,0.457,0.871,0.508,0.244,0.268,90.0,88.0,98.0,91.0,115.0,94.0,86.0,103.0,
2014-15,29,DAL,NBA,SG,5.0,5.0,197.0,0.468,0.506,0.367,0.518,0.75,0.543,0.18,0.27,104.0,104.0,105.0,104.0,100.0,102.0,66.0,101.0,
2015-16,30,IND,NBA,SG,7.0,7.0,225.0,0.434,0.473,0.333,0.48,0.8,0.504,0.132,0.276,96.0,96.0,94.0,96.0,106.0,93.0,48.0,97.0,
2016-17,31,IND,NBA,SG,4.0,2.0,76.0,0.4,0.5,0.25,0.45,0.8,0.495,0.25,0.4,87.0,99.0,70.0,88.0,104.0,90.0,92.0,127.0,
6 Yrs,6 Yrs,6 Yrs,6 Yrs,,38.0,31.0,1137.0,0.427,0.471,0.298,0.465,0.755,0.502,0.234,0.257,94.0,97.0,84.0,93.0,100.0,93.0,81.0,98.0,
,,,,,,,,,,,,,,,,,,,,,,,,
DAL (2 Yrs),DAL (2 Yrs),DAL (2 Yrs),DAL (2 Yrs),,12.0,12.0,446.0,0.437,0.466,0.359,0.485,0.824,0.524,0.214,0.269,97.0,96.0,101.0,97.0,109.0,97.0,77.0,102.0,
IND (2 Yrs),IND (2 Yrs),IND (2 Yrs),IND (2 Yrs),,11.0,9.0,301.0,0.427,0.478,0.31,0.474,0.8,0.502,0.156,0.302,94.0,97.0,88.0,94.0,105.0,92.0,57.0,103.0,
GSW (1 Yr),GSW (1 Yr),GSW (1 Yr),GSW (1 Yr),,11.0,6.0,238.0,0.39,0.425,0.111,0.396,0.821,0.466,0.341,0.11,85.0,88.0,31.0,80.0,109.0,86.0,104.0,52.0,
MIL (1 Yr),MIL (1 Yr),MIL (1 Yr),MIL (1 Yr),,4.0,4.0,152.0,0.436,0.583,0.158,0.464,0.375,0.459,0.291,0.345,96.0,121.0,44.0,93.0,50.0,86.0,108.0,142.0,
